#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Arkanoid - Doh It Again (Japan).sfc;Arkanoid - Doh It Again (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Time Athletic Course - Dai-3-shuu (Japan);BS Marvelous: Time Athletic Course Week 3 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Time Athletic Course - Dai-4-shuu (Japan);BS Marvelous: Time Athletic Course Week 4 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Super Mario Collection - Dai-2-shuu (Japan);BS Super Mario Collection: Week 2 (Japan);Nintendo Satellaview;;1998;Nintendo;Platform;;;;;0;;;;;
BS Super Mario Collection - Dai-3-shuu (Japan);BS Super Mario Collection: Week 3 (Japan);Nintendo Satellaview;;1998;Nintendo;Platform;;;;;0;;;;;
BS Super Mario USA - Power Challenge - Week 1 (Japan) (Translated En);BS Super Mario USA: Power Challenge Week 1 (Japan) (Translated En);Nintendo Satellaview;;1996;Nintendo;Platform;;;;;0;;;;;
BS Super Mario USA - Power Challenge - Week 2 (Japan) (Translated En);BS Super Mario USA: Power Challenge Week 2 (Japan) (Translated En);Nintendo Satellaview;;1996;Nintendo;Platform;;;;;0;;;;;
BS Super Mario USA - Power Challenge - Week 3 (Japan) (Translated En);BS Super Mario USA: Power Challenge Week 3 (Japan) (Translated En);Nintendo Satellaview;;1996;Nintendo;Platform;;;;;0;;;;;
BS Super Mario USA - Power Challenge - Week 4 (Japan) (Translated En);BS Super Mario USA: Power Challenge Week 4 (Japan) (Translated En);Nintendo Satellaview;;1996;Nintendo;Platform;;;;;0;;;;;
Bokujou Monogatari - Dai-2-wa (Japan).sfc;Bokujou Monogatari - Dai-2-wa (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Bokujou Monogatari - Dai-4-wa (Japan).smc;Bokujou Monogatari - Dai-4-wa (Japan).smc;Nintendo Satellaview;;;;;;;;;;;;;;
Bokujou Monogatari - Dai-2-wa (Japan);Bokujou Monogatari Week 2 (Japan);Nintendo Satellaview;;1996;Pack-In-Video;Role-Playing;;;;;0;;;;;
Bokujou Monogatari - Dai-4-wa (Japan);Bokujou Monogatari Week 4 (Japan);Nintendo Satellaview;;1996;Pack-In-Video;Role-Playing;;;;;0;;;;;
Chrono Trigger - Jet Bike Special (Japan).sfc;Chrono Trigger - Jet Bike Special (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Chrono Trigger - Jet Bike Special (Japan);Chrono Trigger: Jet Bike Special (Japan);Nintendo Satellaview;;1995;Square;Motorcycle;;;;;0;;;;;
Cu-On-Pa SFC (Japan);Cu-On-Pa SFC (Japan);Nintendo Satellaview;;1997;T&E Soft;Puzzle;;;;;0;;;;;
Cu-On-Pa SFC (Japan).sfc;Cu-On-Pa SFC (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Darius Force (Japan);Darius Force (Japan);Nintendo Satellaview;;1997;Taito;Shoot-'Em-Up;;;;;0;;;;;
Darius Force (Japan).sfc;Darius Force (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Default;Default;Nintendo Satellaview;;;;;;;;;;;;;;
Dezaemon BSX Version - BS-X Shooting (Japan).sfc;Dezaemon BSX Version - BS-X Shooting (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Dezaemon BSX Version - BS-X Shooting (Japan);Dezaemon BSX Version: BS-X Shooting (Japan);Nintendo Satellaview;;1996;Athena;Shoot-'Em-Up;;;;;0;;;;;
Dr. Mario (Japan);Dr. Mario (Japan);Nintendo Satellaview;;1997;Nintendo;Puzzle;;;;;0;;;;;
Dr. Mario (Japan).sfc;Dr. Mario (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Excitebike - Bunbun Mario Battle - Stadium 1 (Japan).sfc;Excitebike - Bunbun Mario Battle - Stadium 1 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Excitebike - Bunbun Mario Battle - Stadium 2 (Japan).sfc;Excitebike - Bunbun Mario Battle - Stadium 2 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Excitebike - Bunbun Mario Battle - Stadium 3 (Japan).sfc;Excitebike - Bunbun Mario Battle - Stadium 3 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Excitebike - Bunbun Mario Battle - Stadium 4 (Japan).sfc;Excitebike - Bunbun Mario Battle - Stadium 4 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Excitebike - Bunbun Mario Battle - Stadium 1 (Japan);Excitebike: Bunbun Mario Battle Stadium 1 (Japan);Nintendo Satellaview;;1997;Nintendo;Motorcycle;;;;;0;;;;;
Excitebike - Bunbun Mario Battle - Stadium 2 (Japan);Excitebike: Bunbun Mario Battle Stadium 2 (Japan);Nintendo Satellaview;;1997;Nintendo;Motorcycle;;;;;0;;;;;
Excitebike - Bunbun Mario Battle - Stadium 3 (Japan);Excitebike: Bunbun Mario Battle Stadium 3 (Japan);Nintendo Satellaview;;1997;Nintendo;Motorcycle;;;;;0;;;;;
Excitebike - Bunbun Mario Battle - Stadium 4 (Japan);Excitebike: Bunbun Mario Battle Stadium 4 (Japan);Nintendo Satellaview;;1997;Nintendo;Motorcycle;;;;;0;;;;;
F-Zero (Japan);F-Zero (Japan);Nintendo Satellaview;;1996;Nintendo;Driving;;;;;0;;;;;
F-Zero (Japan).sfc;F-Zero (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Firemen, The (Japan);Firemen, The (Japan);Nintendo Satellaview;;1997;Human Corporation;Shooter;;;;;0;;;;;
Firemen, The (Japan).sfc;Firemen, The (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Golf Daisuki! O.B. Club (Japan);Golf Daisuki! O.B. Club (Japan);Nintendo Satellaview;;1997;Nippon Computer Systems Corp;Sports/Golf;;;;;0;;;;;
Golf Daisuki! O.B. Club (Japan).sfc;Golf Daisuki! O.B. Club (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Hyperspin;Hyperspin;Nintendo Satellaview;;;;;;;;;;;;;;
Ikari no Yousai (Japan);Ikari no Yousai (Japan);Nintendo Satellaview;;1998;Jaleco;Shooter;;;;;0;;;;;
Ikari no Yousai (Japan).sfc;Ikari no Yousai (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kaizou Chounin Shubibinman Zero (Japan);Kaizou Chounin Shubibinman Zero (Japan);Nintendo Satellaview;;1997;Nippon Computer Systems Corp;Beat-'Em-Up;;;;;0;;;;;
Kaizou Chounin Shubibinman Zero (Japan).sfc;Kaizou Chounin Shubibinman Zero (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kid Klown no Crazy Chase (Japan);Kid Klown no Crazy Chase (Japan);Nintendo Satellaview;;1997;Kemco;Platform;;;;;0;;;;;
Kid Klown no Crazy Chase (Japan).sfc;Kid Klown no Crazy Chase (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kikikai-kai - Nazo no Kuro Manteau (Japan).sfc;Kikikai-kai - Nazo no Kuro Manteau (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kikikai-kai - Nazo no Kuro Manteau (Japan);Kikikai-kai: Nazo no Kuro Manteau (Japan);Nintendo Satellaview;;1997;Taito;Shoot-'Em-Up;;;;;0;;;;;
Kirby no Omochabako - Baseball (Japan).sfc;Kirby no Omochabako - Baseball (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kirby no Omochabako - Guruguru Ball (Japan).sfc;Kirby no Omochabako - Guruguru Ball (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kirby no Omochabako - Hoshi Kuzushi (Japan).sfc;Kirby no Omochabako - Hoshi Kuzushi (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kirby no Omochabako - Pinball (Japan).sfc;Kirby no Omochabako - Pinball (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Kirby no Omochabako - Baseball (Japan);Kirby no Omochabako: Baseball (Japan);Nintendo Satellaview;;1996;Nintendo;Sports/Baseball;;;;;0;;;;;
Kirby no Omochabako - Guruguru Ball (Japan);Kirby no Omochabako: Guruguru Ball (Japan);Nintendo Satellaview;;1996;Nintendo;Breakout;;;;;0;;;;;
Kirby no Omochabako - Hoshi Kuzushi (Japan);Kirby no Omochabako: Hoshi Kuzushi (Japan);Nintendo Satellaview;;1996;Nintendo;Puzzle;;;;;0;;;;;
Kirby no Omochabako - Pinball (Japan);Kirby no Omochabako: Pinball (Japan);Nintendo Satellaview;;1996;Nintendo;Pinball;;;;;0;;;;;
Konae-chan no Dokidoki Penguin Kazoku (Japan);Konae-chan no Dokidoki Penguin Kazoku (Japan);Nintendo Satellaview;;1996;Pax Softnica;Puzzle;;;;;0;;;;;
Konae-chan no Dokidoki Penguin Kazoku (Japan).sfc;Konae-chan no Dokidoki Penguin Kazoku (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Lemmings (Japan);Lemmings (Japan);Nintendo Satellaview;;1996;Psygnosis;Puzzle;;;;;0;;;;;
Lemmings (Japan).smc;Lemmings (Japan).smc;Nintendo Satellaview;;;;;;;;;;;;;;
Mario Paint - Yuushou Naizou Ban (Japan).sfc;Mario Paint - Yuushou Naizou Ban (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Mario Paint - Yuushou Naizou Ban (Japan);Mario Paint: Yuushou Naizou Ban (Japan);Nintendo Satellaview;;1997;Nintendo;Utility;;;;;0;;;;;
New 3D Golf Simulation - Waialae no Kiseki (Japan).sfc;New 3D Golf Simulation - Waialae no Kiseki (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
New 3D Golf Simulation - Waialae no Kiseki (Japan);New 3D Golf Simulation: Waialae no Kiseki (Japan);Nintendo Satellaview;;1997;T&E Soft;Sports/Golf;;;;;0;;;;;
New Yatterman - Nandai Kandai Yajirobee (Japan).sfc;New Yatterman - Nandai Kandai Yajirobee (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
New Yatterman - Nandai Kandai Yajirobee (Japan);New Yatterman: Nandai Kandai Yajirobee (Japan);Nintendo Satellaview;;1996;Yutaka;Action;;;;;0;;;;;
Panel de Pon - Event '98 (Japan).sfc;Panel de Pon - Event '98 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Panel de Pon - Event '98 (Japan);Panel de Pon: Event '98 (Japan);Nintendo Satellaview;;1997;Intelligent Systems;Puzzle;;;;;0;;;;;
Satella Walker - Sate Bou o Sukuidase! (Japan).sfc;Satella Walker - Sate Bou o Sukuidase! (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Satella Walker 2 - Dai-1-wa - Mokumoku Kemuri Panic (Japan).sfc;Satella Walker 2 - Dai-1-wa - Mokumoku Kemuri Panic (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Satella Walker 2 - Dai-1-wa - Mokumoku Kemuri Panic (Japan);Satella Walker 2 Week 1: Mokumoku Kemuri Panic (Japan);Nintendo Satellaview;;1998;Nintendo;Role-Playing;;;;;0;;;;;
Satella Walker - Sate Bou o Sukuidase! (Japan);Satella Walker: Sate Bou o Sukuidase! (Japan);Nintendo Satellaview;;1997;Nintendo;Role-Playing;;;;;0;;;;;
Shanghai - Banri no Choujou (Japan).sfc;Shanghai - Banri no Choujou (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Shanghai - Banri no Choujou (Japan);Shanghai: Banri no Choujou (Japan);Nintendo Satellaview;;1998;Sunsoft;Puzzle;;;;;0;;;;;
Sonic Blast Man (Japan);Sonic Blast Man (Japan);Nintendo Satellaview;;1997;Taito;Beat-'Em-Up;;;;;0;;;;;
Sonic Blast Man (Japan).sfc;Sonic Blast Man (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Special Tee Shot (Japan);Special Tee Shot (Japan);Nintendo Satellaview;;1996;Nintendo;Sports/Golf;;;;;0;;;;;
Special Tee Shot (Japan).sfc;Special Tee Shot (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Aleste (Japan) (Translated En);Super Aleste (Japan) (Translated En);Nintendo Satellaview;;1997;Toho;Shoot-'Em-Up;;;;;0;;;;;
Super Bomber Man (Japan);Super Bomber Man (Japan);Nintendo Satellaview;;1996;Hudson Soft;Maze;;;;;0;;;;;
Super Bomber Man (Japan).sfc;Super Bomber Man (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Bomber Man 2 (Japan);Super Bomber Man 2 (Japan);Nintendo Satellaview;;1997;Hudson Soft;Maze;;;;;0;;;;;
Super Bomber Man 2 (Japan).sfc;Super Bomber Man 2 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super E.D.F. (Japan);Super E.D.F. (Japan);Nintendo Satellaview;;1997;Jaleco;Shoot-'Em-Up;;;;;0;;;;;
Super E.D.F. (Japan).sfc;Super E.D.F. (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Famicom Wars - BS Ban - Tsukinowa-jima (Japan).sfc;Super Famicom Wars - BS Ban - Tsukinowa-jima (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Famicom Wars - BS Ban - Tsukinowa-jima (Japan);Super Famicom Wars BS Ban: Tsukinowa-jima (Japan);Nintendo Satellaview;;1998;Nintendo;Strategy;;;;;0;;;;;
Super Fire Pro Wrestling (Japan);Super Fire Pro Wrestling (Japan);Nintendo Satellaview;;1997;Human Entertainment;Fighter;;;;;0;;;;;
Super Fire Pro Wrestling (Japan).sfc;Super Fire Pro Wrestling (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Nazo Puyo - Rulue no Roux (Japan).sfc;Super Nazo Puyo - Rulue no Roux (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan).smc;Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan).smc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan);Super Nazo Puyo Tsuu: Rulue no Tetsuwan Hanjouki (Japan);Nintendo Satellaview;;1998;Banpresto;Puzzle;;;;;0;;;;;
Super Nazo Puyo - Rulue no Roux (Japan);Super Nazo Puyo: Rulue no Roux (Japan);Nintendo Satellaview;;1997;Banpresto;Puzzle;;;;;0;;;;;
Super Ninja-kun (Japan);Super Ninja-kun (Japan);Nintendo Satellaview;;1997;Jaleco;Platform;;;;;0;;;;;
Super Ninja-kun (Japan).sfc;Super Ninja-kun (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Puyo Puyo (Japan);Super Puyo Puyo (Japan);Nintendo Satellaview;;1996;Compile;Puzzle;;;;;0;;;;;
Super Puyo Puyo (Japan).sfc;Super Puyo Puyo (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Puyo Puyo Tsuu BS Ban (Japan);Super Puyo Puyo Tsuu BS Ban (Japan);Nintendo Satellaview;;1996;Compile;Puzzle;;;;;0;;;;;
Super Puyo Puyo Tsuu BS Ban (Japan).sfc;Super Puyo Puyo Tsuu BS Ban (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Puyo Puyo Tsuu Remix (Japan);Super Puyo Puyo Tsuu Remix (Japan);Nintendo Satellaview;;1996;Compile;Puzzle;;;;;0;;;;;
Super Puyo Puyo Tsuu Remix (Japan).smc;Super Puyo Puyo Tsuu Remix (Japan).smc;Nintendo Satellaview;;;;;;;;;;;;;;
Super Volley II (Japan);Super Volley II (Japan);Nintendo Satellaview;;1997;Video System Company;Sports/Volleyball;;;;;0;;;;;
Super Volley II (Japan).sfc;Super Volley II (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Sutte Hakkun - 98 Fuyu Event Version (Japan).sfc;Sutte Hakkun - 98 Fuyu Event Version (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Sutte Hakkun - BS Version 2 (Japan).sfc;Sutte Hakkun - BS Version 2 (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Sutte Hakkun - Event Version (Japan).sfc;Sutte Hakkun - Event Version (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Sutte Hakkun - 98 Fuyu Event Version (Japan);Sutte Hakkun: 98 Fuyu Event Version (Japan);Nintendo Satellaview;;1998;Nintendo;Puzzle;;;;;0;;;;;
Sutte Hakkun - BS Version 2 (Japan);Sutte Hakkun: BS Version 2 (Japan);Nintendo Satellaview;;1998;Nintendo;Puzzle;;;;;0;;;;;
Sutte Hakkun - Event Version (Japan);Sutte Hakkun: Event Version (Japan);Nintendo Satellaview;;1997;Nintendo;Puzzle;;;;;0;;;;;
Tamori no Picross (6-13) (Japan);Tamori no Picross (6-13) (Japan);Nintendo Satellaview;;1995;Nintendo;Puzzle;;;;;0;;;;;
Tamori no Picross (6-13) (Japan).sfc;Tamori no Picross (6-13) (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Tamori no Picross (6-26) (Japan);Tamori no Picross (6-26) (Japan);Nintendo Satellaview;;1995;Nintendo;Puzzle;;;;;0;;;;;
Tamori no Picross (6-26) (Japan).sfc;Tamori no Picross (6-26) (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Tamori no Picross (8-13) (Japan);Tamori no Picross (8-13) (Japan);Nintendo Satellaview;;1995;Nintendo;Puzzle;;;;;0;;;;;
