#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Bean Machine, The (USA);Bean Machine, The (USA);Atari 8-Bit;;1983;Robinson, Steve;Platform;;;;;0;;;;;
Beat the Beatles (USA);Beat the Beatles (USA);Atari 8-Bit;;1983;Interactive Software;Quiz;;;;;0;;;;;
Beef Drop (USA) (Unl);Beef Drop (USA) (Unl);Atari 8-Bit;;2004;Ken Siders;Platform;;;;;0;;;;;
Beer Belly Burt's Brew Biz (Europe);Beer Belly Burt's Brew Biz (Europe);Atari 8-Bit;;1986;Americana Software;Platform;;;;;0;;;;;
Belljumper 1K (Slovakia) (Unl);Belljumper 1K (Slovakia) (Unl);Atari 8-Bit;;2007;MatoSimi;Action;;;;;0;;;;;
Bellum (USA);Bellum (USA);Atari 8-Bit;;1983;APX;Shoot-'Em-Up;;;;;0;;;;;
Beneath Apple Manor - The Special Edition (USA);Beneath Apple Manor - The Special Edition (USA);Atari 8-Bit;;1983;Quality Software;Role-Playing;;;;;0;;;;;
Beneath the Pyramids (USA);Beneath the Pyramids (USA);Atari 8-Bit;;1981;Crystalware;Adventure;;;;;0;;;;;
Berserker Raids (USA);Berserker Raids (USA);Atari 8-Bit;;1983;BAEN Enterprises;Strategy;;;;;0;;;;;
Bertyx (Poland);Bertyx (Poland);Atari 8-Bit;;1992;Mirage;Adventure;;;;;0;;;;;
Berzerk (USA) (Proto);Berzerk (USA) (Proto);Atari 8-Bit;;1983;Atari;Shoot-'Em-Up;;;;;0;;;;;
Beta Fighter (USA);Beta Fighter (USA);Atari 8-Bit;;1982;Artworx;Shoot-'Em-Up;;;;;0;;;;;
Bewitch Castle, The (Europe);Bewitch Castle, The (Europe);Atari 8-Bit;;1989;PM Software;Action;;;;;0;;;;;
