#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Skyfox II -  The Cygnus Conflict (1988);Skyfox II: The Cygnus Conflict;Microsoft MS-DOS;;1988;Dynamix, Inc.;Shooter;;;;;0;;;;;
Skyland's Star (1993);Skyland's Star;Microsoft MS-DOS;;1993;Castle Software;Adventure;;;;;0;;;;;
Slam 'N Jam '96 featuring Magic N Kareem (1997);Slam 'N Jam '96 featuring Magic & Kareem;Microsoft MS-DOS;;1997;Left Field Productions;Sports/Basketball;;;;;0;;;;;
Slam City with Scottie Pippen (1995);Slam City with Scottie Pippen;Microsoft MS-DOS;;1995;Digital Pictures, Inc.;Sports/Basketball;;;;;0;;;;;
Slater & Charlie Go Camping (1993);Slater & Charlie Go Camping;Microsoft MS-DOS;;1993;Sierra On-Line, Inc.;Educational;;;;;0;;;;;
Sleeping Gods Lie (1989);Sleeping Gods Lie;Microsoft MS-DOS;;1991;Oxford Digital Enterprises Ltd.;Role-Playing;;;;;0;;;;;
Sleepwalker (1993);Sleepwalker;Microsoft MS-DOS;;1993;CTA Developments;Platform;;;;;0;;;;;
Sleuth - A Murder Mystery (1983);Sleuth: A Murder Mystery;Microsoft MS-DOS;;1983;Norland Software;Adventure;;;;;0;;;;;
Slicks n Slide (1993);Slicks 'n' Slide (Unl);Microsoft MS-DOS;;1993;Freeware;Driving;;;;;0;;;;;
Sliders (1991);Sliders;Microsoft MS-DOS;;1991;Micro?ds;Sports;;;;;0;;;;;
Slipstream 5000 (1995);Slipstream 5000;Microsoft MS-DOS;;1995;Software Refinery, Ltd., The;Driving;;;;;0;;;;;
Slordax -  The Unknown Enemy (1991);Slordax: The Unknown Enemy;Microsoft MS-DOS;;1991;id Software, Inc.;Shooter;;;;;0;;;;;
The Slugger (1986);Slugger, The;Microsoft MS-DOS;;1986;Ocean Software Ltd.;Sports/Baseball;;;;;0;;;;;
Smashing Pumpkins into Small Piles of Putrid Debris (1993);Smashing Pumpkins into Small Piles of Putrid Debris;Microsoft MS-DOS;;1993;Jamul Software;Shooter;;;;;0;;;;;
Smooth Tetris (1992);Smooth Tetris;Microsoft MS-DOS;;1992;Terasoft;Puzzle;;;;;0;;;;;
The Smurfs (1996);Smurfs, The;Microsoft MS-DOS;;1996;Infogrames Europe SA;Platform;;;;;0;;;;;
Smus (1993);Smus;Microsoft MS-DOS;;1993;L.K. Avalon;Platform;;;;;0;;;;;
Snack Attack II (1982);Snack Attack II;Microsoft MS-DOS;;1982;Funtastic, Inc.;Action;;;;;0;;;;;
Snake Game (1992);Snake Game (Unl);Microsoft MS-DOS;;1992;PhysTechSoft, Ltd.;Action;;;;;0;;;;;
Snaker (1993);Snaker (Unl);Microsoft MS-DOS;;1993;Freeware;Action;;;;;0;;;;;
Snap Dragon (1992);Snap Dragon;Microsoft MS-DOS;;1992;MECC;Educational;;;;;0;;;;;
Snarf (1988);Snarf;Microsoft MS-DOS;;1988;Everett Kaser Software;Action;;;;;0;;;;;
Snipes (1982);Snipes;Microsoft MS-DOS;;1982;SuperSet Software Corp.;Action;;;;;0;;;;;
Snood (1999);Snood (Unl);Microsoft MS-DOS;;1999;Freeware;Puzzle;;;;;0;;;;;
Snooper Troopers (1982);Snooper Troops: Case #1 - The Granite Point Ghost;Microsoft MS-DOS;;1982;Spinnaker Software Corporation;Educational;;;;;0;;;;;
Snooper Troopers Case 2 (1982);Snooper Troops: Case #2 - The Case of the Disappearing Dolphin;Microsoft MS-DOS;;1982;Tom Snyder Productions, Inc.;Educational;;;;;0;;;;;
Snoopy's Game Club (1992);Snoopy's Game Club;Microsoft MS-DOS;;1992;Accolade, Inc.;Educational;;;;;0;;;;;
Snoopy (1990);Snoopy: The Cool Computer Game;Microsoft MS-DOS;;1990;Edge Software;Adventure;;;;;0;;;;;
Snow Queen, The (1993);Snow Queen, The (Unl);Microsoft MS-DOS;;1993;Freeware;Adventure;;;;;0;;;;;
Snowstrike (1990);Snowstrike;Microsoft MS-DOS;;1990;Incredible Technologies, Inc.;Simulation;;;;;0;;;;;
The Soaring Simulator (1998);Soaring Simulator, The (Unl);Microsoft MS-DOS;;1998;Freeware;Simulation;;;;;0;;;;;
Sobor (1991);Sobor;Microsoft MS-DOS;;1991;Gamos Ltd.;Fighter;;;;;0;;;;;
Soccer (1994);Soccer (Unl);Microsoft MS-DOS;;1994;Freeware;Strategy;;;;;0;;;;;
The Soccer Game (1989);Soccer Game, The;Microsoft MS-DOS;;1989;New Era Software;Strategy;;;;;0;;;;;
Soccer Kid (1994);Soccer Kid;Microsoft MS-DOS;;1994;Krisalis Software Ltd.;Platform;;;;;0;;;;;
Soccer Superstars (1996);Soccer Superstars;Microsoft MS-DOS;;1996;Flair Software Ltd.;Sports/Soccer;;;;;0;;;;;
Soccer Team Manager (1994);Soccer Team Manager;Microsoft MS-DOS;;1994;Summit Software;Sports;;;;;0;;;;;
Softporn Adventure (1991);Softporn Adventure;Microsoft MS-DOS;;1991;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Softporn II (1985);Softporn II (Unl);Microsoft MS-DOS;;1985;Freeware;Simulation;;;;;0;;;;;
Soko-Ban (1984);Soko-Ban;Microsoft MS-DOS;;1984;Thinking Rabbit;Puzzle;;;;;0;;;;;
Soko-Sex (1994);Soko-Sex;Microsoft MS-DOS;;1994;True Emotions Software;Puzzle;;;;;0;;;;;
Sol Negro (1988);Sol Negro;Microsoft MS-DOS;;1988;Opera Soft S.A.;Shooter;;;;;0;;;;;
Solar Winds - Galaxy (1993);Solar Winds: Galaxy & The Escape;Microsoft MS-DOS;;1993;Stone Interactive Media;Role-Playing;;;;;0;;;;;
Solid State Pinball - Tristan (1991);Solid State Pinball: Tristan;Microsoft MS-DOS;;1991;Littlewing;Pinball;;;;;0;;;;;
Solidarnosc (1991);Solidarnosc;Microsoft MS-DOS;;1991;California Dreams;Simulation;;;;;0;;;;;
Solitaire Royale (1987);Solitaire Royale;Microsoft MS-DOS;;1987;Publishing International;Tabletop;;;;;0;;;;;
Solitaire's Journey (1992);Solitaire's Journey;Microsoft MS-DOS;;1992;Quantum Quality Productions;Tabletop;;;;;0;;;;;
Solitare (1985);Solitare (Unl);Microsoft MS-DOS;;1985;Freeware;Tabletop;;;;;0;;;;;
Solo (1989);Solo;Microsoft MS-DOS;;1989;Opera Soft S.A.;Shooter;;;;;0;;;;;
Solo Flight (1985);Solo Flight;Microsoft MS-DOS;;1985;MicroProse Software, Inc.;Simulation;;;;;0;;;;;
Solomon's Key (1988);Solomon's Key;Microsoft MS-DOS;;1988;Tecmo, Ltd.;Puzzle;;;;;0;;;;;
Soltys (1995);Soltys;Microsoft MS-DOS;;1995;L.K. Avalon;Adventure;;;;;0;;;;;
Solver - The Bank Quest (2001);Solver: The Bank Quest (Unl);Microsoft MS-DOS;;2001;Freeware;Puzzle;;;;;0;;;;;
Son of Stagefright (1989);Son of Stagefright (Unl);Microsoft MS-DOS;;1989;Freeware;Adventure;;;;;0;;;;;
Sons of Liberty (1988);Sons of Liberty;Microsoft MS-DOS;;1988;Strategic Simulations, Inc.;Strategy;;;;;0;;;;;
Sopwith (1985);Sopwith;Microsoft MS-DOS;;1984;BMB Compuscience;Shooter;;;;;0;;;;;
Sopwith 2 (1985);Sopwith 2;Microsoft MS-DOS;;1985;BMB Compuscience;Shooter;;;;;0;;;;;
Sopwith -  The Author's Edition (2000);Sopwith: The Author's Edition (Unl);Microsoft MS-DOS;;2000;BMB Compuscience Canada Ltd.;Shooter;;;;;0;;;;;
Sorcerer (1984);Sorcerer;Microsoft MS-DOS;;1984;Infocom, Inc.;Adventure;;;;;0;;;;;
Sorcerer Lord (1988);Sorcerer Lord;Microsoft MS-DOS;;1988;Personal Software Services;Strategy;;;;;0;;;;;
Sorcerer of Claymorgue Castle (1984);Sorcerer of Claymorgue Castle;Microsoft MS-DOS;;1984;Adventure International;Adventure;;;;;0;;;;;
Sorcerer's Bane (1992);Sorcerer's Bane;Microsoft MS-DOS;;1992;Wood Software Development;Role-Playing;;;;;0;;;;;
Sorcerian (1990);Sorcerian;Microsoft MS-DOS;;1990;Nihon Falcom Corp.;Role-Playing;;;;;0;;;;;
Sorry! (1988);Sorry! (1988) (Unl);Microsoft MS-DOS;;1988;Freeware;Board Games;;;;;0;;;;;
Sorry! (1990);Sorry! (1990);Microsoft MS-DOS;;1990;GameTek, Inc.;Board Games;;;;;0;;;;;
Soul Crystal (1992);Soul Crystal;Microsoft MS-DOS;;1992;Avantgardistic Arts;Adventure;;;;;0;;;;;
South American Trek (1986);South American Trek;Microsoft MS-DOS;;1986;Softdisk Publishing;Adventure;;;;;0;;;;;
Soviet (1990);Soviet;Microsoft MS-DOS;;1990;Opera Soft S.A.;Strategy;;;;;0;;;;;
Soviet Union Strikes Again, The (2001);Soviet Union Strikes Again, The (Unl);Microsoft MS-DOS;;2001;Freeware;Adventure;;;;;0;;;;;
Space 1889 (1990);Space 1889;Microsoft MS-DOS;;1990;Paragon Software Corporation;Role-Playing;;;;;0;;;;;
Space Ace (1989);Space Ace;Microsoft MS-DOS;;1989;ReadySoft Incorporated;Adventure;;;;;0;;;;;
Space Ace (1994);Space Ace (1994);Microsoft MS-DOS;;1994;Don Bluth Studios;Action;;;;;0;;;;;
Space Ace II -  Borf's Revenge (1991);Space Ace II: Borf's Revenge;Microsoft MS-DOS;;1991;ReadySoft Incorporated;Action;;;;;0;;;;;
Space Adventure (1992);Space Adventure;Microsoft MS-DOS;;1992;Knowledge Adventure, Inc.;Educational;;;;;0;;;;;
Space Adventure (1988);Space Adventure (1988);Microsoft MS-DOS;;1988;Fireball Software Ltd.;Adventure;;;;;0;;;;;
Space Aliens Laughed at My Cardigan (1993);Space Aliens Laughed at My Cardigan (Unl);Microsoft MS-DOS;;1993;Freeware;Adventure;;;;;0;;;;;
Space Battles (1993);Space Battles;Microsoft MS-DOS;;1993;Keypunch Software, Inc.;Action;;;;;0;;;;;
Space Chase (1993);Space Chase III: Showdown In Orbit;Microsoft MS-DOS;;1993;Safari Software Ltd.;Platform;;;;;0;;;;;
Space Commanders (1983);Space Commanders;Microsoft MS-DOS;;1983;Columbia Data Products;Shooter;;;;;0;;;;;
Space Commanders II (1985);Space Commanders II (Unl);Microsoft MS-DOS;;1985;Freeware;Shooter;;;;;0;;;;;
Space Conquest - A Galactic Odyssey (1990);Space Conquest: A Galactic Odyssey;Microsoft MS-DOS;;1990;Starsoft Development Laboratories, Inc.;Strategy;;;;;0;;;;;
Space Crusade (1992);Space Crusade;Microsoft MS-DOS;;1992;Gremlin Graphics Software Ltd.;Board Games;;;;;0;;;;;
Space Dude (1994);Space Dude;Microsoft MS-DOS;;1994;Evryware;Strategy;;;;;0;;;;;
Space Fortress (1999);Space Fortress;Microsoft MS-DOS;;1999;Pixelmusement;Shooter;;;;;0;;;;;
Space Harrier (1989);Space Harrier;Microsoft MS-DOS;;1989;AM R&D Dept. #2;Shooter;;;;;0;;;;;
Space Hulk (1993);Space Hulk;Microsoft MS-DOS;;1993;Electronic Arts, Inc.;Strategy;;;;;0;;;;;
Space Invaders (1995);Space Invaders (Unl);Microsoft MS-DOS;;1995;Freeware;Shooter;;;;;0;;;;;
Space Jam (1996);Space Jam;Microsoft MS-DOS;;1996;Sculptured Software, Inc.;Sports/Basketball;;;;;0;;;;;
Space M+A+X (1986);Space M+A+X;Microsoft MS-DOS;;1986;Final Frontier Software;Simulation;;;;;0;;;;;
Space MAX (1992);Space MAX;Microsoft MS-DOS;;1992;Starbyte Software;Simulation;;;;;0;;;;;
Space Miner (1983);Space Miner (1983) (Unl);Microsoft MS-DOS;;1983;Freeware;Shooter;;;;;0;;;;;
Space Miner (1990);Space Miner (1990);Microsoft MS-DOS;;1990;Sights UnScene;Shooter;;;;;0;;;;;
Space Pirate (1988);Space Pirate (Unl);Microsoft MS-DOS;;1988;Freeware;Action;;;;;0;;;;;
Space Pirates (1994);Space Pirates;Microsoft MS-DOS;;1994;American Laser Games, Inc.;Shooter;;;;;0;;;;;
Space Quest I - The Sarien Encounter (1986);Space Quest I: The Sarien Encounter;Microsoft MS-DOS;;1986;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Space Quest I - The Sarien Encounter VGA (1991);Space Quest I: The Sarien Encounter VGA;Microsoft MS-DOS;;1991;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Space Quest II - Vohauls Revenge (1987);Space Quest II: Vohaul's Revenge;Microsoft MS-DOS;;1987;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Space Quest III - The Pirates of Pestulon (1989);Space Quest III: The Pirates of Pestulon;Microsoft MS-DOS;;1989;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Space Quest IV - Roger Wilco and the Time Rippers (1991);Space Quest IV: Roger Wilco and the Time Rippers;Microsoft MS-DOS;;1991;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Space Quest V - The Next Mutation (1993);Space Quest V: The Next Mutation;Microsoft MS-DOS;;1993;Dynamix, Inc.;Adventure;;;;;0;;;;;
Space Quest VI - Roger Wilco in the Spinal Frontier (1995);Space Quest VI: Roger Wilco in the Spinal Frontier;Microsoft MS-DOS;;1995;Sierra On-Line, Inc.;Adventure;;;;;0;;;;;
Space Racer (1988);Space Racer;Microsoft MS-DOS;;1988;Loriciels;Driving;;;;;0;;;;;
Space Rogue (1989);Space Rogue;Microsoft MS-DOS;;1989;ORIGIN Systems, Inc.;Role-Playing;;;;;0;;;;;
