#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
88games;'88 Games;MAME Mame4all;;1988;Konami;Sports / Track & Field;4P alt / 2P sim;;;;0;;;;;
99lstwar;'99 The Last War;MAME Mame4all;sonofphx;1985;Proma;Shooter / Gallery;2P alt;;;;0;;sonofphx;;;
99lstwra;'99 The Last War (alternate);MAME Mame4all;sonofphx;1985;Proma;Shooter / Gallery;2P alt;;;;0;;sonofphx;;;
005;005;MAME Mame4all;;1981;Sega;Maze / Shooter Small;2P alt;;;;0;;;;;
yard;10 Yard Fight;MAME Mame4all;;1983;Irem;;;;;;0;;;;;
vsyard;10 Yard Fight (Vs. version 11/05/84);MAME Mame4all;yard;1984;Irem;;;;;;0;;yard;;;
vsyard2;10 Yard Fight (Vs. version, set 2);MAME Mame4all;yard;1984;Irem;;;;;;0;;yard;;;
1941j;1941 - Counter Attack (Japan);MAME Mame4all;1941;1990;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1941;;;
1941;1941 - Counter Attack (World);MAME Mame4all;;1990;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
1942;1942 (set 1);MAME Mame4all;;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;;;;
1942a;1942 (set 2);MAME Mame4all;1942;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1942b;1942 (set 3);MAME Mame4all;1942;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1943j;1943 - The Battle of Midway (Japan);MAME Mame4all;1943;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943;1943 - The Battle of Midway (US);MAME Mame4all;;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
1943kai;1943 Kai;MAME Mame4all;;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
openice;2 On 2 Open Ice Challenge (rev 1.21);MAME Mame4all;;1995;Midway;Sports / Hockey;4P sim;;;;0;;;;;
2020bb;2020 Super Baseball (set 1);MAME Mame4all;;1991;SNK / Pallas;Sports / Baseball;2P sim;;;;0;;neogeo;;;
2020bbh;2020 Super Baseball (set 2);MAME Mame4all;2020bb;1991;SNK / Pallas;Sports / Baseball;2P sim;;;;0;;2020bb;;;
3countb;3 Count Bout / Fire Suplex;MAME Mame4all;;1993;SNK;Sports / Wrestling;2P sim;;;;0;;neogeo;;;
bowler;4 Player Bowling;MAME Mame4all;;1978;Midway;Sports / Bowling;4P alt;;;;0;;;;;
4dwarrio;4-D Warriors;MAME Mame4all;;1985;Coreland / Sega;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
600;600;MAME Mame4all;turtles;1981;Konami;Maze;2P alt;;;;0;;turtles;;;
64streej;64th. Street - A Detective Story (Japan);MAME Mame4all;64street;1991;Jaleco;Fighter / 2.5D;2P sim;;;;0;;64street;;;
64street;64th. Street - A Detective Story (World);MAME Mame4all;;1991;Jaleco;Fighter / 2.5D;2P sim;;;;0;;;;;
720;720 Degrees (set 1);MAME Mame4all;;1986;Atari Games;Sports / Skateboarding;2P alt;;;;0;;;;;
720b;720 Degrees (set 2);MAME Mame4all;720;1986;Atari Games;Sports / Skateboarding;2P alt;;;;0;;720;;;
800fath;800 Fathoms;MAME Mame4all;mariner;1981;Amenip (US Billiards Inc. license);Shooter / Misc. Horizontal;2P alt;;;;0;;mariner;;;
apb;APB - All Points Bulletin (set 1);MAME Mame4all;;1987;Atari Games;Driving;1P;;;;0;;;;;
apb2;APB - All Points Bulletin (set 2);MAME Mame4all;apb;1987;Atari Games;Driving;1P;;;;0;;apb;;;
aso;ASO - Armored Scrum Object;MAME Mame4all;;1985;SNK;Shooter / Flying Vertical;2P alt;;;;0;;;;;
actfancj;Act-Fancer Cybernetick Hyper Weapon (Japan revision 1);MAME Mame4all;actfancr;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;actfancr;;;
actfanc1;Act-Fancer Cybernetick Hyper Weapon (World revision 1);MAME Mame4all;actfancr;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;actfancr;;;
actfancr;Act-Fancer Cybernetick Hyper Weapon (World revision 2);MAME Mame4all;;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;;;;
hatena;Adventure Quiz 2 Hatena Hatena no Dai-Bouken (Japan);MAME Mame4all;;1990;Capcom;Quiz / Japanese;2P sim;;;;0;;;;;
aerofgt;Aero Fighters;MAME Mame4all;;1992;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;;;;
aerofgtb;Aero Fighters (Turbo Force hardware set 1);MAME Mame4all;aerofgt;1992;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;aerofgt;;;
aerofgtc;Aero Fighters (Turbo Force hardware set 2);MAME Mame4all;aerofgt;1992;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;aerofgt;;;
sonicwi2;Aero Fighters 2 / Sonic Wings 2;MAME Mame4all;;1994;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;neogeo;;;
sonicwi3;Aero Fighters 3 / Sonic Wings 3;MAME Mame4all;;1995;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;neogeo;;;
aeroboto;Aeroboto;MAME Mame4all;formatz;1984;[Jaleco] (Williams license);Shooter / Misc. Horizontal;2P alt;;;;0;;formatz;;;
aodk;Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku;MAME Mame4all;;1994;ADK / SNK;Fighter / Versus;2P sim;;;;0;;neogeo;;;
koshien;Ah Eikou no Koshien (Japan);MAME Mame4all;;1990;Taito Corporation;Sports / Baseball;2P sim;;;;0;;;;;
airbustr;Air Buster (Japan);MAME Mame4all;;1990;Kaneko (Namco license);Shooter / Flying Horizontal;2P sim;;;;0;;;;;
airduel;Air Duel (Japan);MAME Mame4all;;1990;Irem;Shooter / Flying Vertical;2P sim;;;;0;;;;;
airwolf;Air Wolf;MAME Mame4all;;1987;Kyugo;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
ajax;Ajax;MAME Mame4all;;1987;Konami;Shooter / Flying Vertical;2P alt;;;;0;;;;;
ajaxj;Ajax (Japan);MAME Mame4all;ajax;1987;Konami;Shooter / Flying Vertical;2P alt;;;;0;;ajax;;;
hcastlej;Akuma-Jou Dracula (Japan);MAME Mame4all;hcastle;1988;Konami;Platform / Fighter Scrolling;2P alt;;;;0;;hcastle;;;
alcon;Alcon;MAME Mame4all;slapfigh;1986;<unknown>;Shooter / Flying Vertical;2P alt;;;;0;;slapfigh;;;
lwingsjp;Ales no Tsubasa (Japan);MAME Mame4all;lwings;1986;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;lwings;;;
alexkidd;Alex Kidd (set 1);MAME Mame4all;;1986;Sega;Platform / Run Jump Scrolling;2P sim;;;;0;;;;;
alexkida;Alex Kidd (set 2);MAME Mame4all;alexkidd;1986;Sega;Platform / Run Jump Scrolling;2P sim;;;;0;;alexkidd;;;
alibaba;Ali Baba and 40 Thieves;MAME Mame4all;;1982;Sega;Maze;2P alt;;;;0;;;;;
alieninv;Alien Invasion Part II;MAME Mame4all;invaders;;bootleg;Shooter / Gallery;2P alt;;;;0;;invaders;;;
astorm;Alien Storm;MAME Mame4all;;1990;Sega;Platform / Shooter Scrolling;2P sim;;;;0;;;;;
astorm2p;Alien Storm (2 Player);MAME Mame4all;astorm;1990;Sega;Platform / Shooter Scrolling;2P sim;;;;0;;astorm;;;
astormbl;Alien Storm (bootleg);MAME Mame4all;astorm;1990;bootleg;Platform / Shooter Scrolling;3P sim;;;;0;;astorm;;;
aliensyj;Alien Syndrome (Japan);MAME Mame4all;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensyn;Alien Syndrome (set 1);MAME Mame4all;;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;;;;
aliensya;Alien Syndrome (set 2);MAME Mame4all;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensyb;Alien Syndrome (set 3);MAME Mame4all;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensj;Aliens (Japan);MAME Mame4all;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliensu;Aliens (US);MAME Mame4all;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliens;Aliens (World set 1);MAME Mame4all;;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;;;;
aliens2;Aliens (World set 2);MAME Mame4all;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aafbb;All American Football (rev B);MAME Mame4all;aafb;1989;Leland Corp.;Sports / Amer. Football;4P sim;;;;0;;aafb;;;
aafbd2p;All American Football (rev D, 2 Players);MAME Mame4all;aafb;1989;Leland Corp.;Sports / Amer. Football;2P sim;;;;0;;aafb;;;
aafb;All American Football (rev E);MAME Mame4all;;1989;Leland Corp.;Sports / Amer. Football;4P sim;;;;0;;;;;
alleymas;Alley Master;MAME Mame4all;;1986;Cinematronics;Sports / Bowling;2P alt;;;;0;;;;;
alpham2;Alpha Mission II / ASO II - Last Guardian;MAME Mame4all;;1991;SNK;Shooter / Flying Vertical;2P sim;;;;0;;neogeo;;;
alpine;Alpine Ski (set 1);MAME Mame4all;;1982;Taito Corporation;Sports / Skiing;2P alt;;;;0;;;;;
alpinea;Alpine Ski (set 2);MAME Mame4all;alpine;1982;Taito Corporation;Sports / Skiing;2P alt;;;;0;;alpine;;;
altbeast;Altered Beast (Version 1);MAME Mame4all;;1988;Sega;Platform / Fighter Scrolling;2P sim;;;;0;;;;;
altbeas2;Altered Beast (Version 2);MAME Mame4all;altbeast;1988;Sega;Platform / Fighter Scrolling;2P sim;;;;0;;altbeast;;;
maze;Amazing Maze;MAME Mame4all;;1976;Midway;Maze;2P sim;;;;0;;;;;
ambush;Ambush;MAME Mame4all;;1983;Nippon Amuse Co-Ltd;Shooter / Flying (chase view);2P alt;;;;0;;;;;
horshoes;American Horseshoes (US);MAME Mame4all;;1990;Taito America Corporation;Sports / Horseshoes;4P alt;;;;0;;;;;
amidar;Amidar;MAME Mame4all;;1981;Konami;Maze / Outline;2P alt;;;;0;;;;;
amidaro;Amidar (Olympia);MAME Mame4all;amidar;1982;Konami (Olympia license);Maze / Outline;2P alt;;;;0;;amidar;;;
amidars;Amidar (Scramble hardware);MAME Mame4all;amidar;1982;Konami;Maze / Outline;2P alt;;;;0;;amidar;;;
amidaru;Amidar (Stern);MAME Mame4all;amidar;1982;Konami (Stern license);Maze / Outline;2P alt;;;;0;;amidar;;;
amigo;Amigo;MAME Mame4all;amidar;1982;bootleg;Maze / Outline;2P alt;;;;0;;amidar;;;
androdun;Andro Dunos;MAME Mame4all;;1992;Visco;Shooter / Flying Horizontal;2P sim;;;;0;;neogeo;;;
anteater;Anteater;MAME Mame4all;;1982;[Stern] (Tago license);Maze;2P alt;;;;0;;;;;
appoooh;Appoooh;MAME Mame4all;;1984;Sega;Sports / Wrestling;2P alt;;;;0;;;;;
arabian;Arabian;MAME Mame4all;;1983;Sun Electronics;Platform / Run Jump;2P alt;;;;0;;;;;
arabiana;Arabian (Atari);MAME Mame4all;arabian;1983;[Sun Electronics] (Atari license);Platform / Run Jump;2P alt;;;;0;;arabian;;;
arbalest;Arbalester;MAME Mame4all;;1989;Seta;Shooter / Flying Vertical;2P sim;;;;0;;;;;
arcadecl;Arcade Classics (prototype);MAME Mame4all;;1992;Atari Games;Multiplay / Compilation;2P sim;;;;0;;;;;
archriv2;Arch Rivals (rev 2.0);MAME Mame4all;archrivl;1989;Bally Midway;Sports / Basketball;2P sim;;;;0;;archrivl;;;
archrivl;Arch Rivals (rev 4.0);MAME Mame4all;;1989;Bally Midway;Sports / Basketball;2P sim;;;;0;;;;;
area88;Area 88 (Japan);MAME Mame4all;unsquad;1989;Capcom;Shooter / Flying Horizontal;2P sim;;;;0;;unsquad;;;
rygarj;Argus no Senshi (Japan);MAME Mame4all;rygar;1986;Tecmo;Platform / Fighter Scrolling;2P alt;;;;0;;rygar;;;
arkarea;Ark Area;MAME Mame4all;;;UPL;Shooter / Field;2P sim;;;;0;;;;;
arkangc;Arkanoid (Game Corporation bootleg);MAME Mame4all;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2P alt;;;;0;;arkanoid;;;
arknoidj;Arkanoid (Japan);MAME Mame4all;arkanoid;1986;Taito Corporation;Ball & Paddle / Breakout;2P alt;;;;0;;arkanoid;;;
arkbl2;Arkanoid (Japanese bootleg Set 2);MAME Mame4all;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2P alt;;;;0;;arkanoid;;;
arkatayt;Arkanoid (Tayto bootleg, Japanese);MAME Mame4all;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2P alt;;;;0;;arkanoid;;;
arknoidu;Arkanoid (US);MAME Mame4all;arkanoid;1986;Taito America Corporation (Romstar license);Ball & Paddle / Breakout;2P alt;;;;0;;arkanoid;;;
arkanoid;Arkanoid (World);MAME Mame4all;;1986;Taito Corporation Japan;Ball & Paddle / Breakout;2P alt;;;;0;;;;;
ark2jp;Arkanoid - Revenge of DOH (Japan);MAME Mame4all;arkanoi2;1987;Taito Corporation;;;;;;0;;arkanoi2;;;
ark2us;Arkanoid - Revenge of DOH (US);MAME Mame4all;arkanoi2;1987;Taito America Corporation (Romstar license);;;;;;0;;arkanoi2;;;
arkanoi2;Arkanoid - Revenge of DOH (World);MAME Mame4all;;1987;Taito Corporation Japan;;;;;;0;;;;;
armwrest;Arm Wrestling;MAME Mame4all;;1985;Nintendo;Sports / Armwrestling;1P;;;;0;;;;;
armedf;Armed Formation;MAME Mame4all;;1988;Nichibutsu;Shooter / Flying Vertical;2P alt;;;;0;;;;;
armora;Armor Attack;MAME Mame4all;;1980;Cinematronics;Maze / Shooter Small;2P sim;;;;0;;;;;
armorcar;Armored Car (set 1);MAME Mame4all;;1981;Stern;Maze;2P alt;;;;0;;;;;
armorca2;Armored Car (set 2);MAME Mame4all;armorcar;1981;Stern;Maze;2P alt;;;;0;;armorcar;;;
aof;Art of Fighting / Ryuuko no Ken;MAME Mame4all;;1992;SNK;Fighter / Versus;2P sim;;;;0;;neogeo;;;
aof2;Art of Fighting 2 / Ryuuko no Ken 2;MAME Mame4all;;1994;SNK;Fighter / Versus;2P sim;;;;0;;neogeo;;;
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;MAME Mame4all;;1996;SNK;Fighter / Versus;2P sim;;;;0;;neogeo;;;
ashura;Ashura Blaster (Japan);MAME Mame4all;;1990;Taito Corporation;Shooter / Flying Vertical;2P sim;;;;0;;;;;
ashurau;Ashura Blaster (US);MAME Mame4all;ashura;1990;Taito America Corporation;Shooter / Flying Vertical;2P sim;;;;0;;ashura;;;
assault;Assault;MAME Mame4all;;1988;Namco;Shooter / Driving;1P;;;;0;;;;;
assaultj;Assault (Japan);MAME Mame4all;assault;1988;Namco;Shooter / Driving;2P alt;;;;0;;assault;;;
assaultp;Assault Plus (Japan);MAME Mame4all;assault;1988;Namco;Shooter / Driving;2P alt;;;;0;;assault;;;
asteroib;Asteroids (bootleg on Lunar Lander hardware);MAME Mame4all;asteroid;1979;bootleg;Shooter / Field;2P alt;;;;0;;asteroid;;;
asteroi1;Asteroids (rev 1);MAME Mame4all;asteroid;1979;Atari;Shooter / Field;2P alt;;;;0;;asteroid;;;
asteroid;Asteroids (rev 2);MAME Mame4all;;1979;Atari;Shooter / Field;2P alt;;;;0;;;;;
astdelu1;Asteroids Deluxe (rev 1);MAME Mame4all;astdelux;1980;Atari;Shooter / Field;2P alt;;;;0;;astdelux;;;
astdelux;Asteroids Deluxe (rev 2);MAME Mame4all;;1980;Atari;Shooter / Field;2P alt;;;;0;;;;;
astrob1;Astro Blaster (version 1);MAME Mame4all;astrob;1981;Sega;Shooter / Gallery;2P alt;;;;0;;astrob;;;
astrob2;Astro Blaster (version 2);MAME Mame4all;astrob;1981;Sega;Shooter / Gallery;2P alt;;;;0;;astrob;;;
astrob;Astro Blaster (version 3);MAME Mame4all;;1981;Sega;Shooter / Gallery;2P alt;;;;0;;;;;
astrof;Astro Fighter (set 1);MAME Mame4all;;1980;Data East;Shooter / Gallery;2P alt;;;;0;;;;;
astrof2;Astro Fighter (set 2);MAME Mame4all;astrof;1980;Data East;Shooter / Gallery;2P alt;;;;0;;astrof;;;
astrof3;Astro Fighter (set 3);MAME Mame4all;astrof;1980;Data East;Shooter / Gallery;2P alt;;;;0;;astrof;;;
astinvad;Astro Invader;MAME Mame4all;;1980;Stern;Shooter / Gallery;2P alt;;;;0;;;;;
abaseb;Atari Baseball (set 1);MAME Mame4all;;1979;Atari;Sports / Baseball;2P sim;;;;0;;;;;
abaseb2;Atari Baseball (set 2);MAME Mame4all;abaseb;1979;Atari;Sports / Baseball;2P sim;;;;0;;abaseb;;;
atarifb4;Atari Football (4 players);MAME Mame4all;atarifb;1979;Atari;Sports / Amer. Football;4P sim;;;;0;;atarifb;;;
atarifb1;Atari Football (revision 1);MAME Mame4all;atarifb;1978;Atari;Sports / Amer. Football;2P sim;;;;0;;atarifb;;;
atarifb;Atari Football (revision 2);MAME Mame4all;;1978;Atari;Sports / Amer. Football;2P sim;;;;0;;;;;
soccer;Atari Soccer;MAME Mame4all;;;Atari;Sports / Soccer;4P sim;;;;0;;;;;
ataxxj;Ataxx (Japan);MAME Mame4all;ataxx;1990;Leland Corp.;Tabletop / Misc.;2P alt;;;;0;;ataxx;;;
ataxx;Ataxx (set 1);MAME Mame4all;;1990;Leland Corp.;Tabletop / Misc.;2P alt;;;;0;;;;;
ataxxa;Ataxx (set 2);MAME Mame4all;ataxx;1990;Leland Corp.;Tabletop / Misc.;2P alt;;;;0;;ataxx;;;
athena;Athena;MAME Mame4all;;1986;SNK;Platform / Fighter Scrolling;2P alt;;;;0;;;;;
atomicp;Atomic Point;MAME Mame4all;;1990;Philko;Puzzle / Drop;2P sim;;;;0;;;;;
aurail;Aurail (set 1);MAME Mame4all;;1990;Sega / Westone;Shooter / Driving Vertical;2P alt;;;;0;;;;;
auraila;Aurail (set 2);MAME Mame4all;aurail;1990;Sega / Westone;Shooter / Driving Vertical;2P alt;;;;0;;aurail;;;
avalnche;Avalanche;MAME Mame4all;;1978;Atari;Ball & Paddle;2P alt;;;;0;;;;;
avengers;Avengers (set 1);MAME Mame4all;;1987;Capcom;Fighter / Vertical;2P sim;;;;0;;;;;
avenger2;Avengers (set 2);MAME Mame4all;avengers;1987;Capcom;Fighter / Vertical;2P sim;;;;0;;avengers;;;
avspirit;Avenging Spirit;MAME Mame4all;;1991;Jaleco;Platform / Fighter Scrolling;2P alt;;;;0;;;;;
aztarac;Aztarac;MAME Mame4all;;1983;Centuri;Shooter / Field;2P alt;;;;0;;;;;
azurian;Azurian Attack;MAME Mame4all;;1982;Rait Electronics Ltd;Shooter / Field;2P alt;;;;0;;;;;
baddudes;Bad Dudes vs. Dragonninja (US);MAME Mame4all;;1988;Data East USA;Platform / Fighter Scrolling;2P sim;;;;0;;;;;
badlands;Bad Lands;MAME Mame4all;;1989;Atari Games;Driving / Race Track;2P sim;;;;0;;;;;
bagman;Bagman;MAME Mame4all;;1982;Valadon Automation;Platform / Run Jump;2P alt;;;;0;;;;;
bagmans;Bagman (Stern set 1);MAME Mame4all;bagman;1982;Valadon Automation (Stern license);Platform / Run Jump;2P alt;;;;0;;bagman;;;
bagmans2;Bagman (Stern set 2);MAME Mame4all;bagman;1982;Valadon Automation (Stern license);Platform / Run Jump;2P alt;;;;0;;bagman;;;
bakatono;Bakatonosama Mahjong Manyuki;MAME Mame4all;;1991;Monolith Corp.;Tabletop / Mahjong * Mature *;1P;;;;0;;neogeo;;;
ballbomb;Balloon Bomber;MAME Mame4all;;1980;Taito;Shooter / Gallery;2P alt;;;;0;;;;;
baluba;Baluba-louk no Densetsu;MAME Mame4all;;1986;Able Corp, Ltd.;Platform / Run Jump;2P alt;;;;0;;;;;
bandido;Bandido;MAME Mame4all;sheriff;1980;Exidy;Shooter / Field;2P alt;;;;0;;sheriff;;;
bankp;Bank Panic;MAME Mame4all;;1984;Sega;Shooter / 1st Person;2P alt;;;;0;;;;;
baraduke;Baraduke;MAME Mame4all;;1985;Namco;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
barrier;Barrier;MAME Mame4all;;1979;Vectorbeam;Puzzle / Misc.;2P alt;;;;0;;;;;
bstars2;Baseball Stars 2;MAME Mame4all;;1992;SNK;Sports / Baseball;2P sim;;;;0;;neogeo;;;
bstars;Baseball Stars Professional;MAME Mame4all;;1990;SNK;Sports / Baseball;2P sim;;;;0;;neogeo;;;
basebal2;Baseball The Season II;MAME Mame4all;;1987;Cinematronics;Sports / Baseball;2P sim;;;;0;;;;;
bsktball;Basketball;MAME Mame4all;;1979;Atari;Sports / Basketball;2P sim;;;;0;;;;;
batman;Batman;MAME Mame4all;;1991;Atari Games;Platform / Fighter Scrolling;1P;;;;0;;;;;
batsugun;Batsugun;MAME Mame4all;;1993;Toaplan;Shooter / Flying Vertical;2P sim;;;;0;;;;;
battlnts;Battlantis;MAME Mame4all;;1987;Konami;Shooter / 3rd Person;2P alt;;;;0;;;;;
battlntj;Battlantis (Japan);MAME Mame4all;battlnts;1987;Konami;Shooter / 3rd Person;2P alt;;;;0;;battlnts;;;
bchopper;Battle Chopper;MAME Mame4all;;1987;Irem;Shooter / Flying;2P alt;;;;0;;;;;
btlfield;Battle Field (Japan);MAME Mame4all;timesold;1987;SNK;Shooter / Walking;2P sim;;;;0;;timesold;;;
flipshot;Battle Flip Shot;MAME Mame4all;;1998;Visco;Sports / Misc.;2P sim;;;;0;;neogeo;;;
battlane;Battle Lane Vol. 5 (set 1);MAME Mame4all;;1986;Technos (Taito license);Shooter / Driving Vertical;2P alt;;;;0;;;;;
battlan2;Battle Lane Vol. 5 (set 2);MAME Mame4all;battlane;1986;Technos (Taito license);Shooter / Driving Vertical;2P alt;;;;0;;battlane;;;
battlan3;Battle Lane Vol. 5 (set 3);MAME Mame4all;battlane;1986;Technos (Taito license);Shooter / Driving Vertical;2P alt;;;;0;;battlane;;;
battlera;Battle Rangers (World);MAME Mame4all;;1988;Data East Corporation;Shooter / Walking;2P sim;;;;0;;;;;
bzone;Battle Zone (set 1);MAME Mame4all;;1980;Atari;Shooter / Driving 1st Person;1P;;;;0;;;;;
bzone2;Battle Zone (set 2);MAME Mame4all;bzone;1980;Atari;Shooter / Driving 1st Person;1P;;;;0;;bzone;;;
atlantis;Battle of Atlantis (set 1);MAME Mame4all;;1981;Comsoft;Shooter / Misc. Horizontal;2P alt;;;;0;;;;;
atlants2;Battle of Atlantis (set 2);MAME Mame4all;atlantis;1981;Comsoft;Shooter / Misc. Horizontal;2P alt;;;;0;;atlantis;;;
bayrtbl1;Bay Route (bootleg set 1);MAME Mame4all;bayroute;1989;bootleg;Platform / Shooter Scrolling;2P sim;;;;0;;bayroute;;;
bayrtbl2;Bay Route (bootleg set 2);MAME Mame4all;bayroute;1989;bootleg;Platform / Shooter Scrolling;2P sim;;;;0;;bayroute;;;
bayroute;Bay Route (set 1);MAME Mame4all;;1989;Sunsoft / Sega;Platform / Shooter Scrolling;2P sim;;;;0;;;;;
bayrouta;Bay Route (set 2);MAME Mame4all;bayroute;1989;Sunsoft / Sega;Platform / Shooter Scrolling;2P sim;;;;0;;bayroute;;;
beastf;Beastie Feastie;MAME Mame4all;theglob;1984;Epos Corporation;Platform / Run Jump;2P alt;;;;0;;theglob;;;
blswhstl;Bells & Whistles;MAME Mame4all;;1991;Konami;Shooter / Flying Vertical;2P sim;;;;0;;;;;
berabohm;Beraboh Man (Japan);MAME Mame4all;;1988;Namco;Platform / Fighter Scrolling;2P alt;;;;0;;;;;
bermudaj;Bermuda Triangle (Japan);MAME Mame4all;bermudat;1987;SNK;Shooter / Flying Vertical;2P sim;;;;0;;bermudat;;;
bermudaa;Bermuda Triangle (US early version);MAME Mame4all;bermudat;1987;SNK;Shooter / Flying Vertical;2P sim;;;;0;;bermudat;;;
bermudat;Bermuda Triangle (US);MAME Mame4all;;1987;SNK;Shooter / Flying Vertical;2P sim;;;;0;;;;;
berzerk;Berzerk (set 1);MAME Mame4all;;1980;Stern;Maze / Shooter Small;2P alt;;;;0;;;;;
berzerk1;Berzerk (set 2);MAME Mame4all;berzerk;1980;Stern;Maze / Shooter Small;2P alt;;;;0;;berzerk;;;
bigstrik;Big Striker;MAME Mame4all;;1992;Jaleco;Sports / Soccer;2P sim;;;;0;;;;;
bioatack;Bio Attack;MAME Mame4all;;1983;Taito Corporation (Fox Video Games license);Shooter / Flying Vertical;2P alt;;;;0;;;;;
bionicc;Bionic Commando (US set 1);MAME Mame4all;;1987;Capcom;Platform / Shooter Scrolling;2P alt;;;;0;;;;;
bionicc2;Bionic Commando (US set 2);MAME Mame4all;bionicc;1987;Capcom;Platform / Shooter Scrolling;2P alt;;;;0;;bionicc;;;
bking2;Birdie King 2;MAME Mame4all;;1983;Taito Corporation;Sports / Golf;2P alt;;;;0;;;;;
blkdrgon;Black Dragon;MAME Mame4all;blktiger;1987;Capcom;Platform / Fighter Scrolling;2P alt;;;;0;;blktiger;;;
blkdrgnb;Black Dragon (bootleg);MAME Mame4all;blktiger;1987;bootleg;Platform / Fighter Scrolling;2P alt;;;;0;;blktiger;;;
blkhole;Black Hole;MAME Mame4all;;;TDS;Shooter / Gallery;2P alt;;;;0;;;;;
blktiger;Black Tiger;MAME Mame4all;;1987;Capcom;Platform / Fighter Scrolling;2P alt;;;;0;;;;;
bktigerb;Black Tiger (bootleg);MAME Mame4all;blktiger;1987;bootleg;Platform / Fighter Scrolling;2P alt;;;;0;;blktiger;;;
bwidow;Black Widow;MAME Mame4all;;1982;Atari;Shooter / Field;2P alt;;;;0;;;;;
bmaster;Blade Master (World);MAME Mame4all;;1991;Irem;Fighter / 2.5D;2P sim;;;;0;;;;;
bladstle;Blades of Steel (version E);MAME Mame4all;bladestl;1987;Konami;Sports / Hockey;2P sim;;;;0;;bladestl;;;
bladestl;Blades of Steel (version T);MAME Mame4all;;1987;Konami;Sports / Hockey;2P sim;;;;0;;;;;
blandia;Blandia [Prototype];MAME Mame4all;;1992;Allumer;Fighter / Versus * Mature *;2P sim;;;;0;;;;;
blastoff;Blast Off (Japan);MAME Mame4all;;1989;Namco;Shooter / Flying Vertical;2P alt;;;;0;;;;;
blasted;Blasted;MAME Mame4all;;1988;Bally Midway;Shooter / 3rd Person;2P sim;;;;0;;;;;
blaster;Blaster;MAME Mame4all;;1983;Williams;Shooter / Flying (chase view);2P alt;;;;0;;;;;
blstroi2;Blasteroids (version 2);MAME Mame4all;blstroid;1987;Atari Games;Shooter / Field;2P sim;;;;0;;blstroid;;;
blstroid;Blasteroids (version 4);MAME Mame4all;;1987;Atari Games;Shooter / Field;2P sim;;;;0;;;;;
blsthead;Blasteroids (with heads);MAME Mame4all;blstroid;1987;Atari Games;Shooter / Field;2P sim;;;;0;;blstroid;;;
blasto;Blasto;MAME Mame4all;;1978;Gremlin;Maze / Shooter Small;2P sim;;;;0;;;;;
blazer;Blazer (Japan);MAME Mame4all;;1987;Namco;Shooter / Driving Diagonal;2P alt;;;;0;;;;;
blazstar;Blazing Star;MAME Mame4all;;1998;Yumekobo;Shooter / Flying Horizontal;2P sim;;;;0;;neogeo;;;
arkbloc2;Block (Game Corporation bootleg);MAME Mame4all;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2P alt;;;;0;;arkanoid;;;
