#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Pokemon Stadium Kin Gin (Japan);Pokemon Stadium Kin Gin (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Power League 64 (Japan);Power League 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Pro Mahjong Kiwame 64 (Japan);Pro Mahjong Kiwame 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Puyo Puyo 4 - Puyo Puyon Party (Japan);Puyo Puyo 4 - Puyo Puyon Party (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Puyo Puyo Sun 64 (Japan);Puyo Puyo Sun 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Puzzle Bobble 64 (Japan);Puzzle Bobble 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Rally '99 (Japan);Rally '99 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Robot Poncots 64 - 7tsu no Umi no Caramel (Japan);Robot Poncots 64 - 7tsu no Umi no Caramel (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Rockman Dash - Hagane no Boukenshin (Japan);Rockman Dash - Hagane no Boukenshin (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
SD Hiryuu no Ken Densetsu (Japan);SD Hiryuu no Ken Densetsu (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Saikyou Habu Shougi (Japan);Saikyou Habu Shougi (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan);Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan);Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
SimCity 2000 (Japan);SimCity 2000 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Snobo Kids (Japan);Snobo Kids (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Snow Speeder (Japan);Snow Speeder (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Sonic Wings Assault (Japan);Sonic Wings Assault (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Space Dynamites (Japan);Space Dynamites (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
SpaceStation Silicon Valley (Japan) (Proto);SpaceStation Silicon Valley (Japan) (Proto);Nintendo 64 Japan;;;;;;;;;;;;;;
Star Fox 64 (Japan);Star Fox 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Star Wars - Shutsugeki! Rogue Chuutai (Japan);Star Wars - Shutsugeki! Rogue Chuutai (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Star Wars - Teikoku no Kage (Japan);Star Wars - Teikoku no Kage (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Super B-Daman - Battle Phoenix 64 (Japan);Super B-Daman - Battle Phoenix 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Super Bowling (Japan);Super Bowling (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Super Mario 64 (Japan);Super Mario 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Super Mario 64 (Japan) (Rev A) (Shindou Edition);Super Mario 64 (Japan) (Rev A) (Shindou Edition);Nintendo 64 Japan;;;;;;;;;;;;;;
Super Speed Race 64 (Japan);Super Speed Race 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan);Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Tetris 64 (Japan) (En);Tetris 64 (Japan) (En);Nintendo 64 Japan;;;;;;;;;;;;;;
Top Gear Rally (Japan);Top Gear Rally (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Top Gear Rally 2 (Japan);Top Gear Rally 2 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Transformers - Beast Wars Metals 64 (Japan);Transformers - Beast Wars Metals 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Tsumi to Batsu - Hoshi no Keishousha (Japan);Tsumi to Batsu - Hoshi no Keishousha (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan);Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
V-Rally Edition 99 (Japan);V-Rally Edition 99 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Violence Killer - Turok New Generation (Japan);Violence Killer - Turok New Generation (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Virtual Pro Wrestling 2 - Oudou Keishou (Japan);Virtual Pro Wrestling 2 - Oudou Keishou (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Virtual Pro Wrestling 64 (Japan);Virtual Pro Wrestling 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Wave Race 64 (Japan) (Rev B) (Shindou Edition);Wave Race 64 (Japan) (Rev B) (Shindou Edition);Nintendo 64 Japan;;;;;;;;;;;;;;
Wild Choppers (Japan);Wild Choppers (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Wonder Project J2 - Koruro no Mori no Jozet (Japan);Wonder Project J2 - Koruro no Mori no Jozet (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Yuke Yuke!! Trouble Makers (Japan);Yuke Yuke!! Trouble Makers (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Zool - Majuu Tsukai Densetsu (Japan);Zool - Majuu Tsukai Densetsu (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
