#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Goonies, The (Japan);Goonies, The (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gradius III Legends (Spain);Gradius III Legends (Spain);Microsoft MSX2+;;2001;Imanok;Shoot-'Em-Up;;;;;0;;;;;
Green Beret (Europe);Green Beret (Europe);Microsoft MSX2+;;;;;;;;;;;;;;
Grog's Revenge (Japan);Grog's Revenge (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Guardic (Japan);Guardic (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gulkave (Japan);Gulkave (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gun Fright (Japan);Gun Fright (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gunjin Shougi Mars (Japan);Gunjin Shougi Mars (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gyrodine (Japan);Gyrodine (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
H.E.R.O. (Japan);H.E.R.O. (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Hades no Monsho (Japan);Hades no Monsho (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Hafanuda Koi Koi - Gostop Godori (Japan);Hafanuda Koi Koi - Gostop Godori (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Haja No Fuin (Japan);Haja No Fuin (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Hanafuta (Japan);Hanafuta (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Hang-On (Japan);Hang-On (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Harapeko Pakkun (Japan);Harapeko Pakkun (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Harryfox MSX Special (Japan);Harryfox MSX Special (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Harryfox Yki No Maoh (Japan);Harryfox Yki No Maoh (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Haunted Boynight (Japan);Haunted Boynight (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Heavy Boxing (Japan);Heavy Boxing (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Heist, The (Japan);Heist, The (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Helitank (Japan);Helitank (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
