#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
88games;'88 Games;Final Burn Alpha;;1988;Konami;Sports / Track & Field;4P alt / 2P sim;;;;0;;;;;
flagrall;'96 Flag Rally;Final Burn Alpha;;1996;unknown;Maze / Driving;1P;;;;0;;;;;
99lstwark;'99: The Last War (Kyugo);Final Burn Alpha;repulse;1985;Crux / Kyugo;Shooter / Gallery;2P alt;;;;0;;repulse;;;
99lstwarb;'99: The Last War (bootleg) [Bad colors in some scenes];Final Burn Alpha;repulse;1985;bootleg;Shooter / Gallery;2P alt;;;;0;;repulse;;;
99lstwar;'99: The Last War (set 1);Final Burn Alpha;repulse;1985;Crux / Proma;Shooter / Gallery;2P alt;;;;0;;repulse;;;
99lstwara;'99: The Last War (set 2);Final Burn Alpha;repulse;1985;Crux / Proma;Shooter / Gallery;2P alt;;;;0;;repulse;;;
10yard85;10-Yard Fight '85 (US, Taito license);Final Burn Alpha;10yard;1985;Irem (Taito license);Sports / Amer. Football;2P alt;;;;0;;10yard;;;
10yardj;10-Yard Fight (Japan);Final Burn Alpha;10yard;1983;Irem;Sports / Amer. Football;2P alt;;;;0;;10yard;;;
10yard;10-Yard Fight (World, set 1);Final Burn Alpha;;1983;Irem;Sports / Amer. Football;2P alt;;;;0;;;;;
gtmro;1000 Miglia: Great 1000 Miles Rally (94/05/10);Final Burn Alpha;gtmr;1994;Kaneko;Driving / Race;2P alt;;;;0;;gtmr;;;
gtmrb;1000 Miglia: Great 1000 Miles Rally (94/05/26);Final Burn Alpha;gtmr;1994;Kaneko;Driving / Race;2P alt;;;;0;;gtmr;;;
gtmra;1000 Miglia: Great 1000 Miles Rally (94/06/13);Final Burn Alpha;gtmr;1994;Kaneko;Driving / Race;2P alt;;;;0;;gtmr;;;
gtmr;1000 Miglia: Great 1000 Miles Rally (94/07/18);Final Burn Alpha;;1994;Kaneko;Driving / Race;2P alt;;;;0;;;;;
cprogolf18;18 Challenge Pro Golf (DECO Cassette) (Japan);Final Burn Alpha;cprogolf;1982;Data East Corporation;Sports / Golf;2P alt;;;;0;;cprogolf;;;
progolf;18 Holes Pro Golf (set 1);Final Burn Alpha;;1981;Data East Corporation;Sports / Golf;2P alt;;;;0;;;;;
1941u;1941 - Counter Attack (900227 USA);Final Burn Alpha;1941;1990;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1941;;;
1941;1941 - Counter Attack (900227 World);Final Burn Alpha;;1990;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
1941j;1941 - Counter Attack (Japan);Final Burn Alpha;1941;1990;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1941;;;
1941r1;1941 - Counter Attack (World);Final Burn Alpha;1941;1990;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1941;;;
1942c64;1942 (C64 Music);Final Burn Alpha;1942;2015;hack by Minwah;Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1942b;1942 (First Version);Final Burn Alpha;1942;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1942a;1942 (Revision A);Final Burn Alpha;1942;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1942abl;1942 (Revision A, bootleg) [Bootleg];Final Burn Alpha;1942;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1942;1942 (Revision B);Final Burn Alpha;;1984;Capcom;Shooter / Flying Vertical;2P alt;;;;0;;;;;
1942w;1942 (Williams Electronics license);Final Burn Alpha;1942;1985;Capcom (Williams Electronics license);Shooter / Flying Vertical;2P alt;;;;0;;1942;;;
1943kai;1943 Kai: Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
1943ja;1943: Midway Kaisen (Japan);Final Burn Alpha;1943;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943j;1943: Midway Kaisen (Japan, Rev B);Final Burn Alpha;1943;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943jah;1943: Midway Kaisen (Japan, no protection hack);Final Burn Alpha;1943;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943bj;1943: Midway Kaisen (bootleg) [Bootleg];Final Burn Alpha;1943;1987;bootleg;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943;1943: The Battle of Midway (Euro);Final Burn Alpha;;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
1943ua;1943: The Battle of Midway (US);Final Burn Alpha;1943;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943u;1943: The Battle of Midway (US, Rev C);Final Burn Alpha;1943;1987;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943b;1943: The Battle of Midway (bootleg set 1, hack of Japan set) [Bootleg];Final Burn Alpha;1943;1987;bootleg;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943b2;1943: The Battle of Midway (bootleg set 2, hack of Japan set) [Bootleg];Final Burn Alpha;1943;1987;bootleg;Shooter / Flying Vertical;2P sim;;;;0;;1943;;;
1943mii;1943: The Battle of Midway Mark II (US);Final Burn Alpha;;1988;Capcom;;2P sim;;;;0;;;;;
1944j;1944 - the loop master (000620 Japan);Final Burn Alpha;1944;2000;Capcom / 8ing / Raizing;Shooter / Flying Vertical;2P sim;;;;0;;1944;;;
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];Final Burn Alpha;1944;2000;bootleg;Shooter / Flying Vertical;2P sim;;;;0;;1944;;;
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];Final Burn Alpha;1944;2000;bootleg;Shooter / Flying Vertical;2P sim;;;;0;;1944;;;
1944;1944 - the loop master (000620 USA);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;Shooter / Flying Vertical;2P sim;;;;0;;;;;
bgareggabl;1945 Part 2 (Chinese hack of Battle Garegga) [Hack];Final Burn Alpha;bgaregga;1996;hack;Shooter / Flying Vertical;2P sim;;;;0;;bgaregga;;;
1945kiiin;1945k III (newer, OPCX1 PCB);Final Burn Alpha;1945kiii;2000;Oriental Soft;Shooter / Flying Vertical;2P sim;;;;0;;1945kiii;;;
1945kiii;1945k III (newer, OPCX2 PCB);Final Burn Alpha;;2000;Oriental Soft;Shooter / Flying Vertical;2P sim;;;;0;;;;;
1945kiiio;1945k III (older, OPCX1 PCB);Final Burn Alpha;1945kiii;1999;Oriental Soft;Shooter / Flying Vertical;2P sim;;;;0;;1945kiii;;;
19xxar1;19XX - the war against destiny (951207 Asia);Final Burn Alpha;19xx;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xxjr2;19XX - the war against destiny (951207 Japan);Final Burn Alpha;19xx;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xxd;19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg];Final Burn Alpha;19xx;1995;bootleg;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xx;19XX - the war against destiny (951207 USA);Final Burn Alpha;;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;;;;
19xxb;19XX - the war against destiny (951218 Brazil);Final Burn Alpha;19xx;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xxh;19XX - the war against destiny (951218 Hispanic);Final Burn Alpha;19xx;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xxjr1;19XX - the war against destiny (951225 Japan);Final Burn Alpha;19xx;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xxa;19XX - the war against destiny (960104 Asia);Final Burn Alpha;19xx;1995;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
19xxj;19XX - the war against destiny (960104 Japan, yellow case);Final Burn Alpha;19xx;1996;Capcom;Shooter / Flying Vertical;2P sim;;;;0;;19xx;;;
2020bb;2020 Super Baseball (set 1);Final Burn Alpha;;1991;SNK / Pallas;Sports / Baseball;2P sim;;;;0;;neogeo;;;
2020bba;2020 Super Baseball (set 2);Final Burn Alpha;2020bb;1991;SNK / Pallas;Sports / Baseball;2P sim;;;;0;;2020bb;;;
2020bbh;2020 Super Baseball (set 3);Final Burn Alpha;2020bb;1991;SNK / Pallas;Sports / Baseball;2P sim;;;;0;;2020bb;;;
3countba;3 Count Bout / Fire Suplex (NGM-043);Final Burn Alpha;3countb;1993;SNK;Sports / Wrestling;2P sim;;;;0;;3countb;;;
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);Final Burn Alpha;;1993;SNK;Sports / Wrestling;2P sim;;;;0;;neogeo;;;
3x3puzzl;3X3 Puzzle (Enterprise);Final Burn Alpha;;1998;Ace Enterprise;Puzzle / Match * Mature *;1P;;;;0;;;;;
3x3puzzla;3X3 Puzzle (Normal);Final Burn Alpha;3x3puzzl;1998;Ace Enterprise;Puzzle / Match * Mature *;1P;;;;0;;3x3puzzl;;;
4enraya;4 En Raya (set 1);Final Burn Alpha;;1990;IDSA;Puzzle / Match;2P sim;;;;0;;;;;
4enrayaa;4 En Raya (set 2);Final Burn Alpha;4enraya;1990;IDSA;Puzzle / Match;2P alt;;;;0;;4enraya;;;
4in1;4 Fun in 1 [Bootleg];Final Burn Alpha;;1981;Armenia / Food and Fun;Multiplay / Compilation;2P alt;;;;0;;;;;
4play;4 player input test [Demo, 4 player  input test cartridge];Final Burn Alpha;;???;SNK;Multi-cart Board;BIOS;;;;0;;neogeo;;;
4dwarrio;4-D Warriors (315-5162);Final Burn Alpha;;1985;Coreland / Sega;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
600;600;Final Burn Alpha;turtles;1981;Konami;Maze;2P alt;;;;0;;turtles;;;
64streetja;64th. Street - A Detective Story (Japan, alt);Final Burn Alpha;64street;1991;Jaleco;Fighter / 2.5D;2P sim;;;;0;;64street;;;
64streetj;64th. Street - A Detective Story (Japan, set 1);Final Burn Alpha;64street;1991;Jaleco;Fighter / 2.5D;2P sim;;;;0;;64street;;;
64street;64th. Street - A Detective Story (World);Final Burn Alpha;;1991;Jaleco;Fighter / 2.5D;2P sim;;;;0;;;;;
7ordi;7 Ordi (Korea);Final Burn Alpha;;2002;Yun Sung;Casino / Cards;1P;;;;0;;;;;
800fath;800 Fathoms;Final Burn Alpha;mariner;1981;Amenip (US Billiards Inc. license);Shooter / Misc. Horizontal;2P alt;;;;0;;mariner;;;
ablast;A-Blast (Japan);Final Burn Alpha;penbros;2000;Subsino;Platform / Run Jump;2P sim;;;;0;;penbros;;;
abcopjd;A.B. Cop (Japan, FD1094 317-0169b decrypted) [Bootleg];Final Burn Alpha;abcop;1990;Sega;Driving / Race (chase view);1P;;;;0;;abcop;;;
abcopj;A.B. Cop (Japan, FD1094 317-0169b);Final Burn Alpha;abcop;1990;Sega;Driving / Race (chase view) Bike;1P;;;;0;;abcop;;;
abcopd;A.B. Cop (World, FD1094 317-0169b decrypted) [Bootleg];Final Burn Alpha;abcop;1990;Sega;Driving / Race (chase view);1P;;;;0;;abcop;;;
abcop;A.B. Cop (World, FD1094 317-0169b);Final Burn Alpha;;1990;Sega;Driving / Race (chase view) Bike;1P;;;;0;;;;;
ad2083;A.D. 2083 [Incomplete Sound];Final Burn Alpha;;1983;Midcoin;Shooter / Field;2P alt;;;;0;;;;;
aso;ASO - Armored Scrum Object;Final Burn Alpha;;1985;SNK;Shooter / Flying Vertical;2P alt;;;;0;;;;;
abscam;Abscam;Final Burn Alpha;puckman;1981;GL (US Billiards License);Maze;2P alt;;;;0;;puckman;;;
aceattac;Ace Attacker (FD1094 317-0059);Final Burn Alpha;;1988;Sega;Sports / Volleyball;2P sim;;;;0;;;;;
aceattaca;Ace Attacker (Japan, System 16A, FD1094 317-0060);Final Burn Alpha;aceattac;1986;Sega;Sports / Volleyball;2P sim;;;;0;;aceattac;;;
acrobatm;Acrobat Mission;Final Burn Alpha;;1991;UPL (Taito license);Shooter / Flying Vertical;2P sim;;;;0;;nmk004;;;
dogfgt;Acrobatic Dog-Fight;Final Burn Alpha;;1984;Technos Japan;Shooter / Flying;2P alt;;;;0;;;;;
dogfgtu;Acrobatic Dog-Fight (USA);Final Burn Alpha;dogfgt;1985;Technos Japan (Data East USA, Inc. license);Shooter / Flying;2P alt;;;;0;;dogfgt;;;
actfancrj;Act-Fancer Cybernetick Hyper Weapon (Japan revision 1);Final Burn Alpha;actfancr;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;actfancr;;;
actfancr1;Act-Fancer Cybernetick Hyper Weapon (World revision 1);Final Burn Alpha;actfancr;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;actfancr;;;
actfancr2;Act-Fancer Cybernetick Hyper Weapon (World revision 2);Final Burn Alpha;actfancr;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;actfancr;;;
actfancr;Act-Fancer Cybernetick Hyper Weapon (World revision 3);Final Burn Alpha;;1989;Data East Corporation;Platform / Shooter Scrolling;2P alt;;;;0;;;;;
afighterc;Action Fighter (FD1089B 317-unknown);Final Burn Alpha;afighter;1986;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afighterd;Action Fighter (FD1089B 317-unknown, analog controls);Final Burn Alpha;afighter;1986;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afighterh;Action Fighter (System 16B, FD1089A 317-0018);Final Burn Alpha;afighter;1991;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afighterg;Action Fighter (System 16B, FD1089B 317-unknown);Final Burn Alpha;afighter;1991;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afighterf;Action Fighter (System 16B, FD1089B 317-unknown, analog controls);Final Burn Alpha;afighter;1991;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afightere;Action Fighter (System 16B, unprotected, analog controls);Final Burn Alpha;afighter;1991;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afightera;Action Fighter (unprotected);Final Burn Alpha;afighter;1986;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afighterb;Action Fighter (unprotected, analog controls);Final Burn Alpha;afighter;1986;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;afighter;;;
afighter;Action Fighter, FD1089A 317-0018;Final Burn Alpha;;1986;Sega;Shooter / Misc. Vertical;2P alt;;;;0;;;;;
hatena;Adventure Quiz 2 - Hatena? no Daibouken (Japan 900228);Final Burn Alpha;;1990;Capcom;Quiz / Japanese;2P sim;;;;0;;;;;
cworld2j;Adventure Quiz Capcom World 2 (920611 Japan);Final Burn Alpha;;1992;Capcom;Quiz / Japanese;2P sim;;;;0;;;;;
cworld2ja;Adventure Quiz Capcom World 2 (Japan 920611, B-Board 90629B-3, no battery);Final Burn Alpha;cworld2j;1992;Capcom;Quiz / Japanese;2P sim;;;;0;;cworld2j;;;
cworld2jb;Adventure Quiz Capcom World 2 (Japan 920611, B-Board 91634B-2);Final Burn Alpha;cworld2j;1992;Capcom;Quiz / Japanese;2P sim;;;;0;;cworld2j;;;
aerofgt;Aero Fighters;Final Burn Alpha;;1992;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;;;;
aerofgtb;Aero Fighters (Turbo Force hardware set 1);Final Burn Alpha;aerofgt;1992;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;aerofgt;;;
aerofgtc;Aero Fighters (Turbo Force hardware set 2);Final Burn Alpha;aerofgt;1992;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;aerofgt;;;
sonicwi2;Aero Fighters 2 / Sonic Wings 2;Final Burn Alpha;;1994;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;neogeo;;;
sonicwi3;Aero Fighters 3 / Sonic Wings 3;Final Burn Alpha;;1995;Video System Co.;Shooter / Flying Vertical;2P sim;;;;0;;neogeo;;;
aeroboto;Aeroboto;Final Burn Alpha;formatz;1984;Jaleco (Williams license);Shooter / Misc. Horizontal;2P alt;;;;0;;formatz;;;
aerolitos;Aerolitos (Spanish bootleg of Asteroids) [Bootleg];Final Burn Alpha;asteroid;1980;bootleg (Rodmar Elec.);Shooter / Field;2P alt;;;;0;;asteroid;;;
aburner;After Burner;Final Burn Alpha;aburner2;1987;Sega;Shooter / Flying (chase view);1P;;;;0;;aburner2;;;
aburner2;After Burner II;Final Burn Alpha;;1987;Sega;Shooter / Flying (chase view);1P;;;;0;;;;;
aburner2g;After Burner II (German);Final Burn Alpha;aburner2;1987;Sega;Shooter / Flying (chase view);1P;;;;0;;aburner2;;;
superbon;Agent Super Bond (scobra hardware) [Bad Colours];Final Burn Alpha;;1985;Signaton USA;Maze / Shooter Small;2P alt;;;;0;;;;;
agentx1;Agent X (prototype, rev 1);Final Burn Alpha;cloak;1983;Atari;Shooter / Field;2P alt;;;;0;;cloak;;;
agentx2;Agent X (prototype, rev 2);Final Burn Alpha;cloak;1983;Atari;Shooter / Field;2P alt;;;;0;;cloak;;;
agentx3;Agent X (prototype, rev 3);Final Burn Alpha;cloak;1983;Atari;Shooter / Field;2P alt;;;;0;;cloak;;;
agentx4;Agent X (prototype, rev 4);Final Burn Alpha;cloak;1983;Atari;Shooter / Field;2P alt;;;;0;;cloak;;;
aodk;Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008)(ADH-008);Final Burn Alpha;;1994;ADK / SNK;Fighter / Versus;2P sim;;;;0;;neogeo;;;
agress;Agress;Final Burn Alpha;;1991;Palco;Puzzle / Sliding;2P sim;;;;0;;;;;
agressb;Agress (English bootleg);Final Burn Alpha;agress;2003;Palco;Puzzle / Sliding;2P sim;;;;0;;agress;;;
koshien;Ah Eikou no Koshien (Japan);Final Burn Alpha;;1990;Taito Corporation;Sports / Baseball;2P sim;;;;0;;;;;
airass;Air Assault (World);Final Burn Alpha;;1993;Irem;Shooter / Flying Vertical;2P sim;;;;0;;;;;
airattck;Air Attack (set 1);Final Burn Alpha;;1996;Comad;Shooter / Flying Vertical;2P sim;;;;0;;;;;
airattcka;Air Attack (set 2);Final Burn Alpha;airattck;1996;Comad;Shooter / Flying Vertical;2P sim;;;;0;;airattck;;;
airbustrj;Air Buster: Trouble Specialty Raid Unit (Japan);Final Burn Alpha;airbustr;1990;Kaneko (Namco license);Shooter / Flying Horizontal;2P sim;;;;0;;airbustr;;;
airbustr;Air Buster: Trouble Specialty Raid Unit (World);Final Burn Alpha;;1990;Kaneko (Namco license);Shooter / Flying Horizontal;2P sim;;;;0;;;;;
airbustrb;Air Buster: Trouble Specialty Raid Unit (bootleg) [Bootleg];Final Burn Alpha;airbustr;1990;bootleg;Shooter / Flying Horizontal;2P sim;;;;0;;airbustr;;;
airduelm72;Air Duel (Japan, M72);Final Burn Alpha;airduel;1990;Irem;Shooter / Flying Vertical;2P sim;;;;0;;airduel;;;
airduel;Air Duel (World, M82-A-A + M82-B-A);Final Burn Alpha;;1990;Irem;Shooter / Flying Vertical;2P sim;;;;0;;;;;
agallet;Air Gallet (Europe);Final Burn Alpha;;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;;;;
agalleth;Air Gallet (Hong Kong);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletk;Air Gallet (Korea);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agallett;Air Gallet (Taiwan);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletu;Air Gallet (USA);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalleta;Air Gallet (older, Europe);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletah;Air Gallet (older, Hong Kong);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletak;Air Gallet (older, Korea);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletat;Air Gallet (older, Taiwan);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletau;Air Gallet (older, USA);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
airwolf;Airwolf;Final Burn Alpha;;1987;Kyugo;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
airwolfa;Airwolf (US);Final Burn Alpha;airwolf;1987;Kyugo (United Amusements license);Shooter / Flying Horizontal;2P alt;;;;0;;airwolf;;;
ajax;Ajax;Final Burn Alpha;;1987;Konami;Shooter / Flying Vertical;2P alt;;;;0;;;;;
ajaxj;Ajax (Japan);Final Burn Alpha;ajax;1987;Konami;Shooter / Flying Vertical;2P alt;;;;0;;ajax;;;
akkanvdr;Akkanbeder (Ver 2.5J 1995/06/14);Final Burn Alpha;spcinv95;1995;Taito Corporation;Shooter / Gallery;2P sim;;;;0;;spcinv95;;;
akumajoun;Akuma-Jou Dracula (Japan ver. N);Final Burn Alpha;hcastle;1988;Konami;Platform / Fighter Scrolling;2P alt;;;;0;;hcastle;;;
akumajou;Akuma-Jou Dracula (Japan ver. P);Final Burn Alpha;hcastle;1988;Konami;Platform / Fighter Scrolling;2P alt;;;;0;;hcastle;;;
agalletj;Akuu Gallet (Japan);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
agalletaj;Akuu Gallet (older, Japan);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;Shooter / Flying Vertical;2P sim;;;;0;;agallet;;;
alcon;Alcon (US);Final Burn Alpha;;1986;Toaplan / Taito America Corp.;Shooter / Flying Vertical;2P alt;;;;0;;;;;
alexkidd1;Alex Kidd: The Lost Stars (set 1, FD1089A 317-unknown);Final Burn Alpha;alexkidd;1986;Sega;Platform / Run Jump Scrolling;2P sim;;;;0;;alexkidd;;;
alexkidd;Alex Kidd: The Lost Stars (set 2, unprotected);Final Burn Alpha;;1986;Sega;Platform / Run Jump Scrolling;2P sim;;;;0;;;;;
alibaba;Ali Baba and 40 Thieves;Final Burn Alpha;;1982;Sega;Maze;2P alt;;;;0;;;;;
alienaru;Alien Arena (Stargate upgrade);Final Burn Alpha;alienar;1985;Duncan Brown;Maze;2P sim;;;;0;;alienar;;;
alienar;Alien Arena [Game has no sound];Final Burn Alpha;;1985;Duncan Brown;Maze;2P sim;;;;0;;;;;
alienchac;Alien Challenge (China) [Imperfect sound];Final Burn Alpha;aliencha;1994;IGS;Fighter / Versus;2P sim;;;;0;;aliencha;;;
aliencha;Alien Challenge (World) [Imperfect sound];Final Burn Alpha;;1994;IGS;Fighter / Versus;2P sim;;;;0;;;;;
alinvade;Alien Invaders [preliminary sound];Final Burn Alpha;;198?;Forbes?;Shooter / Gallery;2P alt;;;;0;;;;;
aliensec;Alien Sector;Final Burn Alpha;;1985;Namco;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
astormjd;Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146 decrypted) [Bootleg];Final Burn Alpha;astorm;1990;Sega;Platform / Shooter Scrolling;2P sim;;;;0;;astorm;;;
astormj;Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146);Final Burn Alpha;astorm;1990;Sega;Platform / Shooter Scrolling;2P sim;;;;0;;astorm;;;
astormud;Alien Storm (set 2, US, 3 Players, FD1094 317-0147 decrypted) [Bootleg];Final Burn Alpha;astorm;1990;Sega;Platform / Shooter Scrolling;3P sim;;;;0;;astorm;;;
astormu;Alien Storm (set 2, US, 3 Players, FD1094 317-0147);Final Burn Alpha;astorm;1990;Sega;Platform / Shooter Scrolling;3P sim;;;;0;;astorm;;;
astorm3d;Alien Storm (set 3, World, 3 Players, FD1094 317-0148 decrypted) [Bootleg];Final Burn Alpha;astorm;1990;Sega;Platform / Shooter Scrolling;3P sim;;;;0;;astorm;;;
astorm3;Alien Storm (set 3, World, 3 Players, FD1094 317-0148);Final Burn Alpha;astorm;1990;Sega;Platform / Shooter Scrolling;3P sim;;;;0;;astorm;;;
astorm;Alien Storm (set 4, World, 2 Players, FD1094 317-0154);Final Burn Alpha;;1990;Sega;Platform / Shooter Scrolling;2P sim;;;;0;;;;;
aliensynjo;Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensyn2;Alien Syndrome (set 2, System 16A, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensyn3;Alien Syndrome (set 3, System 16B, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);Final Burn Alpha;;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;;;;
aliensyn5;Alien Syndrome (set 5, System 16A, FD1089B 317-0037);Final Burn Alpha;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensynj;Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
aliensyn7;Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx);Final Burn Alpha;aliensyn;1987;Sega;Maze / Shooter Large;2P sim;;;;0;;aliensyn;;;
avspa;Alien vs Predator (940520 Asia);Final Burn Alpha;avsp;1994;Capcom;Fighter / 2.5D;3P sim;;;;0;;avsp;;;
avspd;Alien vs Predator (940520 Euro Phoenix Edition) [Bootleg];Final Burn Alpha;avsp;1994;bootleg;Fighter / 2.5D;3P sim;;;;0;;avsp;;;
avsp;Alien vs Predator (940520 Euro);Final Burn Alpha;;1994;Capcom;Fighter / 2.5D;3P sim;;;;0;;;;;
avsph;Alien vs Predator (940520 Hispanic);Final Burn Alpha;avsp;1994;Capcom;Fighter / 2.5D;3P sim;;;;0;;avsp;;;
avspj;Alien vs Predator (940520 Japan);Final Burn Alpha;avsp;1994;Capcom;Fighter / 2.5D;3P sim;;;;0;;avsp;;;
avspu;Alien vs Predator (940520 USA);Final Burn Alpha;avsp;1994;Capcom;Fighter / 2.5D;3P sim;;;;0;;avsp;;;
aliensa;Aliens (Asia);Final Burn Alpha;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliensj;Aliens (Japan set 1);Final Burn Alpha;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliensj2;Aliens (Japan set 2);Final Burn Alpha;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliensu;Aliens (US);Final Burn Alpha;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliens;Aliens (World set 1);Final Burn Alpha;;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;;;;
aliens2;Aliens (World set 2);Final Burn Alpha;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
aliens3;Aliens (World set 3);Final Burn Alpha;aliens;1990;Konami;Platform / Shooter Scrolling;2P sim;;;;0;;aliens;;;
