#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
anteatg;anteatg;Mame (Advance);;;;;;;;;;;;;;
anteatgb;anteatgb;Mame (Advance);;;;;;;;;;;;;;
aodk;aodk;Mame (Advance);;;;;;;;;;;;;;
aof;aof;Mame (Advance);;;;;;;;;;;;;;
aof2;aof2;Mame (Advance);;;;;;;;;;;;;;
aof2a;aof2a;Mame (Advance);;;;;;;;;;;;;;
aof3;aof3;Mame (Advance);;;;;;;;;;;;;;
aof3k;aof3k;Mame (Advance);;;;;;;;;;;;;;
apache3;apache3;Mame (Advance);;;;;;;;;;;;;;
apb;apb;Mame (Advance);;;;;;;;;;;;;;
apb1;apb1;Mame (Advance);;;;;;;;;;;;;;
apb2;apb2;Mame (Advance);;;;;;;;;;;;;;
apb3;apb3;Mame (Advance);;;;;;;;;;;;;;
apb4;apb4;Mame (Advance);;;;;;;;;;;;;;
apb5;apb5;Mame (Advance);;;;;;;;;;;;;;
apb6;apb6;Mame (Advance);;;;;;;;;;;;;;
apbf;apbf;Mame (Advance);;;;;;;;;;;;;;
apbg;apbg;Mame (Advance);;;;;;;;;;;;;;
aponow;aponow;Mame (Advance);;;;;;;;;;;;;;
apparel;apparel;Mame (Advance);;;;;;;;;;;;;;
appoooh;appoooh;Mame (Advance);;;;;;;;;;;;;;
aquajack;aquajack;Mame (Advance);;;;;;;;;;;;;;
aquajckj;aquajckj;Mame (Advance);;;;;;;;;;;;;;
aquarium;aquarium;Mame (Advance);;;;;;;;;;;;;;
aquarush;aquarush;Mame (Advance);;;;;;;;;;;;;;
ar_airh;ar_airh;Mame (Advance);;;;;;;;;;;;;;
ar_bios;ar_bios;Mame (Advance);;;;;;;;;;;;;;
ar_bowl;ar_bowl;Mame (Advance);;;;;;;;;;;;;;
ar_dart;ar_dart;Mame (Advance);;;;;;;;;;;;;;
ar_fast;ar_fast;Mame (Advance);;;;;;;;;;;;;;
ar_ldrb;ar_ldrb;Mame (Advance);;;;;;;;;;;;;;
ar_ldrba;ar_ldrba;Mame (Advance);;;;;;;;;;;;;;
ar_ninj;ar_ninj;Mame (Advance);;;;;;;;;;;;;;
ar_rdwr;ar_rdwr;Mame (Advance);;;;;;;;;;;;;;
ar_sdwr;ar_sdwr;Mame (Advance);;;;;;;;;;;;;;
ar_socc;ar_socc;Mame (Advance);;;;;;;;;;;;;;
ar_spot;ar_spot;Mame (Advance);;;;;;;;;;;;;;
ar_sprg;ar_sprg;Mame (Advance);;;;;;;;;;;;;;
ar_xeon;ar_xeon;Mame (Advance);;;;;;;;;;;;;;
arabfgt;arabfgt;Mame (Advance);;;;;;;;;;;;;;
arabfgtj;arabfgtj;Mame (Advance);;;;;;;;;;;;;;
