#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
m4hypvip__k;Hyper Viper (Barcrest) (MPU4) (set 12);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__l;Hyper Viper (Barcrest) (MPU4) (set 13);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__m;Hyper Viper (Barcrest) (MPU4) (set 14);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__n;Hyper Viper (Barcrest) (MPU4) (set 15);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__o;Hyper Viper (Barcrest) (MPU4) (set 16);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__p;Hyper Viper (Barcrest) (MPU4) (set 17);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__q;Hyper Viper (Barcrest) (MPU4) (set 18);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__r;Hyper Viper (Barcrest) (MPU4) (set 19);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__a;Hyper Viper (Barcrest) (MPU4) (set 2);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__s;Hyper Viper (Barcrest) (MPU4) (set 20);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__t;Hyper Viper (Barcrest) (MPU4) (set 21);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
