#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Atelier Iris 3 - Grand Phantasm (USA);Atelier Iris 3 - Grand Phantasm (USA);Sony PlayStation 2;;2007;Gust;Role-Playing;;;;;0;;;;;
Athens 2004 (USA);Athens 2004 (USA);Sony PlayStation 2;;2004;Eurocom Entertainment Software;Sports/Olympic;;;;;0;;;;;
Atlantis III - The New World (Europe);Atlantis III - The New World (Europe);Sony PlayStation 2;;2002;Cryo Interactive;Adventure;;;;;0;;;;;
Australian Idol Sing (Australia);Australian Idol Sing (Australia);Sony PlayStation 2;;2006;Milestone S.r.l;Rhythm;;;;;0;;;;;
Auto Modellista (USA);Auto Modellista (USA);Sony PlayStation 2;;2003;Capcom;Driving;;;;;0;;;;;
Autobahn Raser - Das Spiel zum Film (Germany);Autobahn Raser - Das Spiel zum Film (Germany);Sony PlayStation 2;;2004;Davilex;Driving;;;;;0;;;;;
Autobahn Raser IV (Germany);Autobahn Raser IV (Germany);Sony PlayStation 2;;2002;Davilex;Driving;;;;;0;;;;;
Avatar - The Last Airbender (USA);Avatar - The Last Airbender (USA);Sony PlayStation 2;;2006;THQ Australia;Action;;;;;0;;;;;
Avatar - The Last Airbender - Into the Inferno (USA);Avatar - The Last Airbender - Into the Inferno (USA);Sony PlayStation 2;;2008;THQ Australia;Action;;;;;0;;;;;
Avatar - The Last Airbender - The Burning Earth (USA);Avatar - The Last Airbender - The Burning Earth (USA);Sony PlayStation 2;;2007;THQ Australia;Action;;;;;0;;;;;
Azur & Asmar (Europe);Azur & Asmar (Europe);Sony PlayStation 2;;2007;Wizarbox;Platform;;;;;0;;;;;
B-Boy (USA);B-Boy (USA);Sony PlayStation 2;;2008;FreeStyleGames;Rhythm;;;;;0;;;;;
BASS Strike (USA);BASS Strike (USA);Sony PlayStation 2;;2001;THQ;Sports/Fishing;;;;;0;;;;;
BCV - Battle Construction Vehicles (Europe);BCV - Battle Construction Vehicles (Europe);Sony PlayStation 2;;2003;Artdink;Beat-'Em-Up;;;;;0;;;;;
BMX XXX (USA);BMX XXX (USA);Sony PlayStation 2;;2002;Z - Axis, Ltd.;Sports/Biking;;;;;0;;;;;
Babe (Europe);Babe (Europe);Sony PlayStation 2;;2006;Aqua Pacific;Adventure;;;;;0;;;;;
Backyard Baseball '09 (USA);Backyard Baseball '09 (USA);Sony PlayStation 2;;2008;Humongous Entertainment;Sports/Baseball;;;;;0;;;;;
Backyard Baseball '10 (USA);Backyard Baseball '10 (USA);Sony PlayStation 2;;2009;Farsight Studios;Sports/Baseball;;;;;0;;;;;
Backyard Baseball (USA);Backyard Baseball (USA);Sony PlayStation 2;;2004;Humongous Entertainment;Sports/Baseball;;;;;0;;;;;
Backyard Basketball (USA);Backyard Basketball (USA);Sony PlayStation 2;;2003;Humongous Entertainment;Sports/Basketball;;;;;0;;;;;
Backyard Football '08 (USA);Backyard Football '08 (USA);Sony PlayStation 2;;2007;Humongous Entertainment;Sports/Football;;;;;0;;;;;
Backyard Football '09 (USA);Backyard Football '09 (USA);Sony PlayStation 2;;2008;Humongous Entertainment;Sports/Football;;;;;0;;;;;
Backyard Football '10 (USA);Backyard Football '10 (USA);Sony PlayStation 2;;2009;Humongous Entertainment;Sports/Football;;;;;0;;;;;
Backyard Football 2006 (USA);Backyard Football 2006 (USA);Sony PlayStation 2;;2005;Humongous Entertainment;Sports/Football;;;;;0;;;;;
Backyard Sports - Baseball 2007 (USA);Backyard Sports - Baseball 2007 (USA);Sony PlayStation 2;;2006;Game Brains;Sports/Baseball;;;;;0;;;;;
Backyard Sports - Basketball 2007 (USA);Backyard Sports - Basketball 2007 (USA);Sony PlayStation 2;;2007;Game Brains;Sports/Basketball;;;;;0;;;;;
Backyard Wrestling - Don't Try This at Home (USA);Backyard Wrestling - Don't Try This at Home (USA);Sony PlayStation 2;;2003;Paradox Development;Sports/Wrestling;;;;;0;;;;;
