#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Chiki Chiki Boys (USA, Europe);Chiki Chiki Boys (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Chinese Fighter III (China) (Unl);Chinese Fighter III (China) (Unl);Sega Mega Drive;;;;;;;;;;;;;;
Chou Kyuukai Miracle Nine (Japan);Chou Kyuukai Miracle Nine (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Chuck Rock (USA);Chuck Rock (USA);Sega Mega Drive;;;;;;;;;;;;;;
Chuck Rock II - Son of Chuck (USA);Chuck Rock II - Son of Chuck (USA);Sega Mega Drive;;;;;;;;;;;;;;
Clay Fighter (USA);Clay Fighter (USA);Sega Mega Drive;;;;;;;;;;;;;;
Cliffhanger (USA);Cliffhanger (USA);Sega Mega Drive;;;;;;;;;;;;;;
Clue (USA);Clue (USA);Sega Mega Drive;;;;;;;;;;;;;;
Coach K College Basketball (USA);Coach K College Basketball (USA);Sega Mega Drive;;;;;;;;;;;;;;
College Football USA 96 (USA);College Football USA 96 (USA);Sega Mega Drive;;;;;;;;;;;;;;
College Football USA 97 (USA);College Football USA 97 (USA);Sega Mega Drive;;;;;;;;;;;;;;
College Football's National Championship (USA);College Football's National Championship (USA);Sega Mega Drive;;;;;;;;;;;;;;
College Football's National Championship II (USA);College Football's National Championship II (USA);Sega Mega Drive;;;;;;;;;;;;;;
College Slam (USA);College Slam (USA);Sega Mega Drive;;;;;;;;;;;;;;
Columns (World);Columns (World);Sega Mega Drive;;;;;;;;;;;;;;
Columns III - Revenge of Columns (USA);Columns III - Revenge of Columns (USA);Sega Mega Drive;;;;;;;;;;;;;;
Combat Cars (USA, Europe);Combat Cars (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Comix Zone (USA);Comix Zone (USA);Sega Mega Drive;;;;;;;;;;;;;;
Contra - Hard Corps (USA, Korea);Contra - Hard Corps (USA, Korea);Sega Mega Drive;;;;;;;;;;;;;;
Cool Spot (USA);Cool Spot (USA);Sega Mega Drive;;;;;;;;;;;;;;
Cosmic Spacehead (USA, Europe);Cosmic Spacehead (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Crack Down (USA);Crack Down (USA);Sega Mega Drive;;;;;;;;;;;;;;
Crayon Shin-chan - Arashi o Yobu Enji (Japan);Crayon Shin-chan - Arashi o Yobu Enji (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Cross Fire (USA);Cross Fire (USA);Sega Mega Drive;;;;;;;;;;;;;;
Crue Ball - Heavy Metal Pinball (USA, Europe);Crue Ball - Heavy Metal Pinball (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Crusader of Centy (USA);Crusader of Centy (USA);Sega Mega Drive;;;;;;;;;;;;;;
Crystal's Pony Tale (USA);Crystal's Pony Tale (USA);Sega Mega Drive;;;;;;;;;;;;;;
Curse (Japan);Curse (Japan);Sega Mega Drive;;;;;;;;;;;;;;
CutThroat Island (USA, Europe);CutThroat Island (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Cutie Suzuki no Ringside Angel (Japan);Cutie Suzuki no Ringside Angel (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Cyber-Cop (USA);Cyber-Cop (USA);Sega Mega Drive;;;;;;;;;;;;;;
CyberBall (World);CyberBall (World);Sega Mega Drive;;;;;;;;;;;;;;
Cyborg Justice (USA, Europe);Cyborg Justice (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
DJ Boy (Japan);DJ Boy (Japan);Sega Mega Drive;;;;;;;;;;;;;;
DJ Boy (USA);DJ Boy (USA);Sega Mega Drive;;;;;;;;;;;;;;
